 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
14  1 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864 12.87154684  4.31979347
15  1 4.62556434 2.23368058 0.98872840 1.48610344 -0.60136006 6.21534184 12.06447375  3.93552625
 0  2 3.79977417 5.07127179 0.98361611 2.23342441 -0.41223728 6.84527540  5.64375537  2.75335040
 1  2 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864  4.31979347  3.12845316
 2  2 5.59954834 1.14254358 0.99745388 1.06753667 -0.80931663 5.88080506  3.27061532  3.27061532
 3  2 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976  3.36572310  3.31045199
 4  2 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657  4.07723845  3.31969131
 5  2 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812  5.01032275  3.32131184
 6  2 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  6.00060424  3.32148344
 7  2 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  7.00000472  3.32149037
 8  2 5.79977417 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842141  8.00000000  3.32149039
 9  2 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  8.99999528  3.32149037
10  2 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  9.99939576  3.32148344
11  2 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812 10.98967725  3.32131184
12  2 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657 11.92276155  3.31969131
13  2 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976 12.63427690  3.31045199
14  2 5.59954834 1.14254358 0.99745388 1.06753667 -0.80931663 5.88080506 12.72938468  3.27061532
15  2 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864 11.68020653  3.12845316
 0  3 3.95343387 5.00555112 0.98366894 2.21896489 -0.41476107 7.08985784  5.88119407  3.21909155
 1  3 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394  4.42996067  3.32538153
 2  3 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976  3.31045199  3.36572310
 3  3 5.90686774 1.01110223 0.99977591 1.00542312 -0.85309473 5.93087672  3.37696955  3.37696955
 4  3 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643  4.07960065  3.37956550
 5  3 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921  5.01063812  3.38001988
 6  3 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  6.00062270  3.38006796
 7  3 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  7.00000486  3.38006990
 8  3 5.95343387 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555345  8.00000000  3.38006991
 9  3 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  8.99999514  3.38006990
10  3 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  9.99937730  3.38006796
11  3 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921 10.98936188  3.38001988
12  3 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643 11.92039935  3.37956550
13  3 5.90686774 1.01110223 0.99977591 1.00542312 -0.85309473 5.93087672 12.62303045  3.37696955
14  3 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976 12.68954801  3.36572310
15  3 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394 11.57003933  3.32538153
 0  4 3.99218750 5.00024414 0.98367327 2.21779316 -0.41496694 7.15671412  5.93959954  4.04640312
 1  4 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628  4.45605846  4.06875665
 2  4 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657  3.31969131  4.07723845
 3  4 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643  3.37956550  4.07960065
 4  4 5.98437500 1.00048828 0.99999004 1.00023913 -0.85696355 5.98544825  4.08014548  4.08014548
 5  4 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224  5.01071086  4.08024082
 6  4 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  6.00062696  4.08025090
 7  4 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  7.00000490  4.08025131
 8  4 5.99218750 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272487  8.00000000  4.08025131
 9  4 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  8.99999510  4.08025131
10  4 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  9.99937304  4.08025090
11  4 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224 10.98928914  4.08024082
12  4 5.98437500 1.00048828 0.99999004 1.00023913 -0.85696355 5.98544825 11.91985452  4.08014548
13  4 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643 12.62043450  4.07960065
14  4 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657 12.68030869  4.07723845
15  4 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628 11.54394154  4.06875665
 0  5 3.99921787 5.00000435 0.98367347 2.21774020 -0.41497625 7.16919767  5.95009354  5.00620501
 1  5 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149  4.46067739  5.00919017
 2  5 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812  3.32131184  5.01032275
 3  5 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921  3.38001988  5.01063812
 4  5 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224  4.08024082  5.01071086
 5  5 5.99843574 1.00000870 0.99999982 1.00000426 -0.85713966 5.99845491  5.01072358  5.01072358
 6  5 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  6.00062770  5.01072493
 7  5 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  7.00000490  5.01072498
 8  5 5.99921787 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922745  8.00000000  5.01072498
 9  5 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  8.99999510  5.01072498
10  5 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  9.99937230  5.01072493
11  5 5.99843574 1.00000870 0.99999982 1.00000426 -0.85713966 5.99845491 10.98927642  5.01072358
12  5 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224 11.91975918  5.01071086
13  5 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921 12.61998012  5.01063812
14  5 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812 12.67868816  5.01032275
15  5 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149 11.53932261  5.00919017
 0  6 3.99996948 5.00000001 0.98367347 2.21773925 -0.41497642 7.17054289  5.95121243  6.00036323
 1  6 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228  4.46116776  6.00053796
 2  6 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  3.32148344  6.00060424
 3  6 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  3.38006796  6.00062270
 4  6 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  4.08025090  6.00062696
 5  6 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  5.01072493  6.00062770
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.85714285 5.99993903  6.00062778  6.00062778
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  7.00000490  6.00062779
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996952  8.00000000  6.00062779
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  8.99999510  6.00062779
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.85714285 5.99993903  9.99937222  6.00062778
11  6 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697 10.98927507  6.00062770
12  6 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438 11.91974910  6.00062696
13  6 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291 12.61993204  6.00062270
14  6 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014 12.67851656  6.00060424
15  6 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228 11.53883224  6.00053796
 0  7 3.99999988 5.00000000 0.98367347 2.21773924 -0.41497642 7.17059738  5.95125765  7.00000284
 1  7 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854  4.46118757  7.00000420
 2  7 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  3.32149037  7.00000472
 3  7 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  3.38006990  7.00000486
 4  7 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  4.08025131  7.00000490
 5  7 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  5.01072498  7.00000490
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  6.00062779  7.00000490
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999976  7.00000490  7.00000490
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999988  8.00000000  7.00000490
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999976  8.99999510  7.00000490
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  9.99937221  7.00000490
11  7 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734 10.98927502  7.00000490
12  7 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475 11.91974869  7.00000490
13  7 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333 12.61993010  7.00000486
14  7 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129 12.67850963  7.00000472
15  7 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854 11.53881243  7.00000420
 0  8 4.00000000 5.00000000 0.98367347 2.21773924 -0.41497642 7.17059759  5.95125783  8.00000000
 1  8 5.31278217 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077868  4.46118764  8.00000000
 2  8 5.79977417 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842141  3.32149039  8.00000000
 3  8 5.95343387 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555345  3.38006991  8.00000000
 4  8 5.99218750 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272487  4.08025131  8.00000000
 5  8 5.99921787 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922745  5.01072498  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996952  6.00062779  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999988  7.00000490  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.85714286 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999988  8.99999510  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996952  9.99937221  8.00000000
11  8 5.99921787 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922745 10.98927502  8.00000000
12  8 5.99218750 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272487 11.91974869  8.00000000
13  8 5.95343387 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555345 12.61993009  8.00000000
14  8 5.79977417 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842141 12.67850961  8.00000000
15  8 5.31278217 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077868 11.53881236  8.00000000
 0  9 3.99999988 5.00000000 0.98367347 2.21773924 -0.41497642 7.17059738  5.95125765  8.99999716
 1  9 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854  4.46118757  8.99999580
 2  9 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  3.32149037  8.99999528
 3  9 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  3.38006990  8.99999514
 4  9 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  4.08025131  8.99999510
 5  9 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  5.01072498  8.99999510
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  6.00062779  8.99999510
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999976  7.00000490  8.99999510
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999988  8.00000000  8.99999510
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.85714286 5.99999976  8.99999510  8.99999510
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  9.99937221  8.99999510
11  9 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734 10.98927502  8.99999510
12  9 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475 11.91974869  8.99999510
13  9 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333 12.61993010  8.99999514
14  9 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129 12.67850963  8.99999528
15  9 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854 11.53881243  8.99999580
 0 10 3.99996948 5.00000001 0.98367347 2.21773925 -0.41497642 7.17054289  5.95121243  9.99963677
 1 10 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228  4.46116776  9.99946204
 2 10 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  3.32148344  9.99939576
 3 10 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  3.38006796  9.99937730
 4 10 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  4.08025090  9.99937304
 5 10 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  5.01072493  9.99937230
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.85714285 5.99993903  6.00062778  9.99937222
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  7.00000490  9.99937221
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996952  8.00000000  9.99937221
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.85714285 5.99996940  8.99999510  9.99937221
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.85714285 5.99993903  9.99937222  9.99937222
11 10 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697 10.98927507  9.99937230
12 10 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438 11.91974910  9.99937304
13 10 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291 12.61993204  9.99937730
14 10 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014 12.67851656  9.99939576
15 10 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228 11.53883224  9.99946204
 0 11 3.99921787 5.00000435 0.98367347 2.21774020 -0.41497625 7.16919767  5.95009354 10.99379499
 1 11 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149  4.46067739 10.99080983
 2 11 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812  3.32131184 10.98967725
 3 11 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921  3.38001988 10.98936188
 4 11 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224  4.08024082 10.98928914
 5 11 5.99843574 1.00000870 0.99999982 1.00000426 -0.85713966 5.99845491  5.01072358 10.98927642
 6 11 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  6.00062770 10.98927507
 7 11 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  7.00000490 10.98927502
 8 11 5.99921787 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922745  8.00000000 10.98927502
 9 11 5.99921775 1.00000435 0.99999991 1.00000213 -0.85714126 5.99922734  8.99999510 10.98927502
10 11 5.99918735 1.00000436 0.99999991 1.00000214 -0.85714125 5.99919697  9.99937230 10.98927507
11 11 5.99843574 1.00000870 0.99999982 1.00000426 -0.85713966 5.99845491 10.98927642 10.98927642
12 11 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224 11.91975918 10.98928914
13 11 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921 12.61998012 10.98936188
14 11 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812 12.67868816 10.98967725
15 11 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149 11.53932261 10.99080983
 0 12 3.99218750 5.00024414 0.98367327 2.21779316 -0.41496694 7.15671412  5.93959954 11.95359688
 1 12 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628  4.45605846 11.93124335
 2 12 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657  3.31969131 11.92276155
 3 12 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643  3.37956550 11.92039935
 4 12 5.98437500 1.00048828 0.99999004 1.00023913 -0.85696355 5.98544825  4.08014548 11.91985452
 5 12 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224  5.01071086 11.91975918
 6 12 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  6.00062696 11.91974910
 7 12 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  7.00000490 11.91974869
 8 12 5.99218750 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272487  8.00000000 11.91974869
 9 12 5.99218738 1.00024414 0.99999502 1.00011957 -0.85705319 5.99272475  8.99999510 11.91974869
10 12 5.99215698 1.00024416 0.99999502 1.00011958 -0.85705318 5.99269438  9.99937304 11.91974910
11 12 5.99140537 1.00024849 0.99999493 1.00012170 -0.85705159 5.99195224 10.98928914 11.91975918
12 12 5.98437500 1.00048828 0.99999004 1.00023913 -0.85696355 5.98544825 11.91985452 11.91985452
13 12 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643 12.62043450 11.92039935
14 12 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657 12.68030869 11.92276155
15 12 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628 11.54394154 11.93124335
 0 13 3.95343387 5.00555112 0.98366894 2.21896489 -0.41476107 7.08985784  5.88119407 12.78090845
 1 13 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394  4.42996067 12.67461847
 2 13 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976  3.31045199 12.63427690
 3 13 5.90686774 1.01110223 0.99977591 1.00542312 -0.85309473 5.93087672  3.37696955 12.62303045
 4 13 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643  4.07960065 12.62043450
 5 13 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921  5.01063812 12.61998012
 6 13 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  6.00062270 12.61993204
 7 13 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  7.00000486 12.61993010
 8 13 5.95343387 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555345  8.00000000 12.61993009
 9 13 5.95343375 1.00555112 0.99988734 1.00271523 -0.85511126 5.96555333  8.99999514 12.61993010
10 13 5.95340335 1.00555113 0.99988734 1.00271523 -0.85511126 5.96552291  9.99937730 12.61993204
11 13 5.95265174 1.00555547 0.99988725 1.00271735 -0.85510968 5.96477921 10.98936188 12.61998012
12 13 5.94562137 1.00579526 0.99988241 1.00283448 -0.85502226 5.95825643 11.92039935 12.62043450
13 13 5.90686774 1.01110223 0.99977591 1.00542312 -0.85309473 5.93087672 12.62303045 12.62303045
14 13 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976 12.68954801 12.63427690
15 13 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394 11.57003933 12.67461847
 0 14 3.79977417 5.07127179 0.98361611 2.23342441 -0.41223728 6.84527540  5.64375537 13.24664960
 1 14 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864  4.31979347 12.87154684
 2 14 5.59954834 1.14254358 0.99745388 1.06753667 -0.80931663 5.88080506  3.27061532 12.72938468
 3 14 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976  3.36572310 12.68954801
 4 14 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657  4.07723845 12.68030869
 5 14 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812  5.01032275 12.67868816
 6 14 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  6.00060424 12.67851656
 7 14 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  7.00000472 12.67850963
 8 14 5.79977417 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842141  8.00000000 12.67850961
 9 14 5.79977405 1.07127179 0.99864224 1.03431971 -0.83215350 5.94842129  8.99999528 12.67850963
10 14 5.79974365 1.07127181 0.99864224 1.03431972 -0.83215349 5.94839014  9.99939576 12.67851656
11 14 5.79899204 1.07127614 0.99864217 1.03432177 -0.83215204 5.94762812 10.98967725 12.67868816
12 14 5.79196167 1.07151593 0.99863790 1.03443532 -0.83207178 5.94090657 11.92276155 12.68030869
13 14 5.75320804 1.07682291 0.99854404 1.03694508 -0.83030174 5.91188976 12.63427690 12.68954801
14 14 5.59954834 1.14254358 0.99745388 1.06753667 -0.80931663 5.88080506 12.72938468 12.72938468
15 14 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864 11.68020653 12.87154684
 0 15 3.31278217 5.61684029 0.98322523 2.35002533 -0.39295548 6.18272510  4.85907145 13.09186254
 1 15 4.62556434 2.23368058 0.98872840 1.48610344 -0.60136006 6.21534184  3.93552625 12.06447375
 2 15 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864  3.12845316 11.68020653
 3 15 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394  3.32538153 11.57003933
 4 15 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628  4.06875665 11.54394154
 5 15 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149  5.00919017 11.53932261
 6 15 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228  6.00053796 11.53883224
 7 15 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854  7.00000420 11.53881243
 8 15 5.31278217 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077868  8.00000000 11.53881236
 9 15 5.31278205 1.61684029 0.99221409 1.26659059 -0.69501821 6.34077854  8.99999580 11.53881243
10 15 5.31275165 1.61684031 0.99221409 1.26659059 -0.69501821 6.34074228  9.99946204 11.53883224
11 15 5.31200004 1.61684464 0.99221405 1.26659227 -0.69501738 6.33985149 10.99080983 11.53932261
12 15 5.30496967 1.61708443 0.99221218 1.26668499 -0.69497166 6.33180628 11.93124335 11.54394154
13 15 5.26621604 1.62239141 0.99217090 1.26873541 -0.69396217 6.29313394 12.67461847 11.57003933
14 15 5.11255634 1.68811208 0.99168118 1.29385818 -0.68182738 6.19940864 12.87154684 11.68020653
15 15 4.62556434 2.23368058 0.98872840 1.48610344 -0.60136006 6.21534184 12.06447375 12.06447375
