 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 2  2 5.59954834 1.14254358 0.96881003 1.05209681 -0.48321728 5.69512807  2.73469112  2.73469112
 3  2 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071  3.21231344  2.76075742
 4  2 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568  4.04485397  2.76637206
 5  2 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113  5.00599472  2.76732451
 6  2 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  6.00035090  2.76742436
 7  2 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  7.00000274  2.76742839
 8  2 5.79977417 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032707  8.00000000  2.76742840
 9  2 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  8.99999726  2.76742839
10  2 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  9.99964910  2.76742436
11  2 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113 10.99400528  2.76732451
12  2 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568 11.95514603  2.76637206
13  2 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071 12.78768656  2.76075742
14  2 5.59954834 1.14254358 0.96881003 1.05209681 -0.48321728 5.69512807 13.26530888  2.73469112
15  2 5.11255634 1.68811208 0.89809443 1.23129365 -0.43320207 5.47850941 13.13602834  2.63359505
 0  3 3.95343387 5.00555112 0.79994455 2.00104056 -0.29987518 4.94256348  2.96430427  3.11042894
 1  3 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003  2.93206073  3.18328399
 2  3 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071  2.76075742  3.21231344
 3  3 5.90686774 1.01110223 0.99725492 1.00415471 -0.49861892 5.91503686  3.21974365  3.21974365
 4  3 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064  4.04641658  3.22133150
 5  3 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830  5.00620338  3.22159983
 6  3 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  6.00036312  3.22162793
 7  3 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  7.00000284  3.22162906
 8  3 5.95343387 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755775  8.00000000  3.22162907
 9  3 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  8.99999716  3.22162906
10  3 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  9.99963688  3.22162793
11  3 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830 10.99379662  3.22159983
12  3 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064 11.95358342  3.22133150
13  3 5.90686774 1.01110223 0.99725492 1.00415471 -0.49861892 5.91503686 12.78025635  3.21974365
14  3 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071 13.23924258  3.21231344
15  3 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003 13.06793927  3.18328399
 0  4 3.99218750 5.00024414 0.79999756 2.00004578 -0.29999451 4.99026864  2.99410636  4.02339146
 1  4 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224  2.94727574  4.03874013
 2  4 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568  2.76637206  4.04485397
 3  4 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064  3.22133150  4.04641658
 4  4 5.98437500 1.00048828 0.99987799 1.00018309 -0.49993898 5.98474020  4.04675008  4.04675008
 5  4 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145  5.00624790  4.04680640
 6  4 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  6.00036572  4.04681230
 7  4 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  7.00000286  4.04681254
 8  4 5.99218750 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237035  8.00000000  4.04681254
 9  4 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  8.99999714  4.04681254
10  4 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  9.99963428  4.04681230
11  4 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145 10.99375210  4.04680640
12  4 5.98437500 1.00048828 0.99987799 1.00018309 -0.49993898 5.98474020 11.95324992  4.04675008
13  4 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064 12.77866850  4.04641658
14  4 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568 13.23362794  4.04485397
15  4 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224 13.05272426  4.03874013
 0  5 3.99921787 5.00000435 0.79999996 2.00000082 -0.29999990 4.99902295  2.99941279  5.00312792
 1  5 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643  2.94990153  5.00517816
 2  5 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113  2.76732451  5.00599472
 3  5 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830  3.22159983  5.00620338
 4  5 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145  4.04680640  5.00624790
 5  5 5.99843574 1.00000870 0.99999782 1.00000326 -0.49999891 5.99844226  5.00625542  5.00625542
 6  5 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  6.00036616  5.00625621
 7  5 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  7.00000286  5.00625624
 8  5 5.99921787 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922113  8.00000000  5.00625624
 9  5 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  8.99999714  5.00625624
10  5 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  9.99963384  5.00625621
11  5 5.99843574 1.00000870 0.99999782 1.00000326 -0.49999891 5.99844226 10.99374458  5.00625542
12  5 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145 11.95319360  5.00624790
13  5 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830 12.77840017  5.00620338
14  5 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113 13.23267549  5.00599472
15  5 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643 13.05009847  5.00517816
 0  6 3.99996948 5.00000001 0.80000000 2.00000000 -0.30000000 4.99996186  2.99997711  6.00018310
 1  6 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500  2.95017824  6.00030311
 2  6 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  2.76742436  6.00035090
 3  6 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  3.22162793  6.00036312
 4  6 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  4.04681230  6.00036572
 5  6 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  5.00625621  6.00036616
 6  6 5.99993896 1.00000003 0.99999999 1.00000001 -0.50000000 5.99993899  6.00036621  6.00036621
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  7.00000286  6.00036621
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996949  8.00000000  6.00036621
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  8.99999714  6.00036621
10  6 5.99993896 1.00000003 0.99999999 1.00000001 -0.50000000 5.99993899  9.99963379  6.00036621
11  6 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062 10.99374379  6.00036616
12  6 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985 11.95318770  6.00036572
13  6 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722 12.77837207  6.00036312
14  6 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629 13.23257564  6.00035090
15  6 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500 13.04982176  6.00030311
 0  7 3.99999988 5.00000000 0.80000000 2.00000000 -0.30000000 4.99999985  2.99999991  7.00000143
 1  7 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737  2.95018940  7.00000237
 2  7 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  2.76742839  7.00000274
 3  7 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  3.22162906  7.00000284
 4  7 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  4.04681254  7.00000286
 5  7 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  5.00625624  7.00000286
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  6.00036621  7.00000286
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999976  7.00000286  7.00000286
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999988  8.00000000  7.00000286
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999976  8.99999714  7.00000286
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  9.99963379  7.00000286
11  7 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101 10.99374376  7.00000286
12  7 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023 11.95318746  7.00000286
13  7 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763 12.77837094  7.00000284
14  7 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695 13.23257161  7.00000274
15  7 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737 13.04981060  7.00000237
 0  8 4.00000000 5.00000000 0.80000000 2.00000000 -0.30000000 5.00000000  3.00000000  8.00000000
 1  8 5.31278217 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940750  2.95018945  8.00000000
 2  8 5.79977417 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032707  2.76742840  8.00000000
 3  8 5.95343387 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755775  3.22162907  8.00000000
 4  8 5.99218750 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237035  4.04681254  8.00000000
 5  8 5.99921787 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922113  5.00625624  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996949  6.00036621  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999988  7.00000286  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.50000000 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999988  8.99999714  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996949  9.99963379  8.00000000
11  8 5.99921787 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922113 10.99374376  8.00000000
12  8 5.99218750 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237035 11.95318746  8.00000000
13  8 5.95343387 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755775 12.77837093  8.00000000
14  8 5.79977417 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032707 13.23257160  8.00000000
15  8 5.31278217 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940750 13.04981055  8.00000000
 0  9 3.99999988 5.00000000 0.80000000 2.00000000 -0.30000000 4.99999985  2.99999991  8.99999857
 1  9 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737  2.95018940  8.99999763
 2  9 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  2.76742839  8.99999726
 3  9 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  3.22162906  8.99999716
 4  9 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  4.04681254  8.99999714
 5  9 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  5.00625624  8.99999714
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  6.00036621  8.99999714
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999976  7.00000286  8.99999714
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999988  8.00000000  8.99999714
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.50000000 5.99999976  8.99999714  8.99999714
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  9.99963379  8.99999714
11  9 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101 10.99374376  8.99999714
12  9 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023 11.95318746  8.99999714
13  9 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763 12.77837094  8.99999716
14  9 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695 13.23257161  8.99999726
15  9 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737 13.04981060  8.99999763
 0 10 3.99996948 5.00000001 0.80000000 2.00000000 -0.30000000 4.99996186  2.99997711  9.99981690
 1 10 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500  2.95017824  9.99969689
 2 10 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  2.76742436  9.99964910
 3 10 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  3.22162793  9.99963688
 4 10 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  4.04681230  9.99963428
 5 10 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  5.00625621  9.99963384
 6 10 5.99993896 1.00000003 0.99999999 1.00000001 -0.50000000 5.99993899  6.00036621  9.99963379
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  7.00000286  9.99963379
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996949  8.00000000  9.99963379
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.50000000 5.99996937  8.99999714  9.99963379
10 10 5.99993896 1.00000003 0.99999999 1.00000001 -0.50000000 5.99993899  9.99963379  9.99963379
11 10 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062 10.99374379  9.99963384
12 10 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985 11.95318770  9.99963428
13 10 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722 12.77837207  9.99963688
14 10 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629 13.23257564  9.99964910
15 10 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500 13.04982176  9.99969689
 0 11 3.99921787 5.00000435 0.79999996 2.00000082 -0.29999990 4.99902295  2.99941279 10.99687208
 1 11 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643  2.94990153 10.99482184
 2 11 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113  2.76732451 10.99400528
 3 11 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830  3.22159983 10.99379662
 4 11 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145  4.04680640 10.99375210
 5 11 5.99843574 1.00000870 0.99999782 1.00000326 -0.49999891 5.99844226  5.00625542 10.99374458
 6 11 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  6.00036616 10.99374379
 7 11 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  7.00000286 10.99374376
 8 11 5.99921787 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922113  8.00000000 10.99374376
 9 11 5.99921775 1.00000435 0.99999891 1.00000163 -0.49999946 5.99922101  8.99999714 10.99374376
10 11 5.99918735 1.00000436 0.99999891 1.00000164 -0.49999945 5.99919062  9.99963384 10.99374379
11 11 5.99843574 1.00000870 0.99999782 1.00000326 -0.49999891 5.99844226 10.99374458 10.99374458
12 11 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145 11.95319360 10.99375210
13 11 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830 12.77840017 10.99379662
14 11 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113 13.23267549 10.99400528
15 11 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643 13.05009847 10.99482184
 0 12 3.99218750 5.00024414 0.79999756 2.00004578 -0.29999451 4.99026864  2.99410636 11.97660854
 1 12 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224  2.94727574 11.96125987
 2 12 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568  2.76637206 11.95514603
 3 12 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064  3.22133150 11.95358342
 4 12 5.98437500 1.00048828 0.99987799 1.00018309 -0.49993898 5.98474020  4.04675008 11.95324992
 5 12 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145  5.00624790 11.95319360
 6 12 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  6.00036572 11.95318770
 7 12 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  7.00000286 11.95318746
 8 12 5.99218750 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237035  8.00000000 11.95318746
 9 12 5.99218738 1.00024414 0.99993898 1.00009155 -0.49996949 5.99237023  8.99999714 11.95318746
10 12 5.99215698 1.00024416 0.99993898 1.00009155 -0.49996948 5.99233985  9.99963428 11.95318770
11 12 5.99140537 1.00024849 0.99993789 1.00009318 -0.49996894 5.99159145 10.99375210 11.95319360
12 12 5.98437500 1.00048828 0.99987799 1.00018309 -0.49993898 5.98474020 11.95324992 11.95324992
13 12 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064 12.77866850 11.95358342
14 12 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568 13.23362794 11.95514603
15 12 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224 13.05272426 11.96125987
 0 13 3.95343387 5.00555112 0.79994455 2.00104056 -0.29987518 4.94256348  2.96430427 12.88957106
 1 13 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003  2.93206073 12.81671601
 2 13 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071  2.76075742 12.78768656
 3 13 5.90686774 1.01110223 0.99725492 1.00415471 -0.49861892 5.91503686  3.21974365 12.78025635
 4 13 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064  4.04641658 12.77866850
 5 13 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830  5.00620338 12.77840017
 6 13 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  6.00036312 12.77837207
 7 13 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  7.00000284 12.77837094
 8 13 5.95343387 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755775  8.00000000 12.77837093
 9 13 5.95343375 1.00555112 0.99861988 1.00207951 -0.49930779 5.95755763  8.99999716 12.77837094
10 13 5.95340335 1.00555113 0.99861988 1.00207951 -0.49930779 5.95752722  9.99963688 12.77837207
11 13 5.95265174 1.00555547 0.99861881 1.00208113 -0.49930725 5.95677830 10.99379662 12.77840017
12 13 5.94562137 1.00579526 0.99855953 1.00217086 -0.49927742 5.94992064 11.95358342 12.77866850
13 13 5.90686774 1.01110223 0.99725492 1.00415471 -0.49861892 5.91503686 12.78025635 12.78025635
14 13 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071 13.23924258 12.78768656
15 13 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003 13.06793927 12.81671601
 0 14 3.79977417 5.07127179 0.79929730 2.01331911 -0.29841018 4.75917552  2.84037282 13.62085600
 1 14 5.11255634 1.68811208 0.89809443 1.23129365 -0.43320207 5.47850941  2.86397166 13.36640495
 2 14 5.59954834 1.14254358 0.96881003 1.05209681 -0.48321728 5.69512807  2.73469112 13.26530888
 3 14 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071  3.21231344 13.23924258
 4 14 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568  4.04485397 13.23362794
 5 14 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113  5.00599472 13.23267549
 6 14 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  6.00035090 13.23257564
 7 14 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  7.00000274 13.23257161
 8 14 5.79977417 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032707  8.00000000 13.23257160
 9 14 5.79977405 1.07127179 0.98336748 1.02637900 -0.49135896 5.85032695  8.99999726 13.23257161
10 14 5.79974365 1.07127181 0.98336748 1.02637900 -0.49135896 5.85029629  9.99964910 13.23257564
11 14 5.79899204 1.07127614 0.98336653 1.02638059 -0.49135845 5.84954113 10.99400528 13.23267549
12 14 5.79196167 1.07151593 0.98331431 1.02646819 -0.49133025 5.84261568 11.95514603 13.23362794
13 14 5.75320804 1.07682291 0.98216445 1.02840516 -0.49070758 5.80717071 12.78768656 13.23924258
14 14 5.59954834 1.14254358 0.96881003 1.05209681 -0.48321728 5.69512807 13.26530888 13.26530888
15 14 5.11255634 1.68811208 0.89809443 1.23129365 -0.43320207 5.47850941 13.13602834 13.36640495
 0 15 3.31278217 5.61684029 0.79450901 2.11249384 -0.28708202 4.20894151  2.41662283 14.05100211
 1 15 4.62556434 2.23368058 0.86192290 1.38753754 -0.39734309 5.15473333  2.60863767 13.39136233
 2 15 5.11255634 1.68811208 0.89809443 1.23129365 -0.43320207 5.47850941  2.63359505 13.13602834
 3 15 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003  3.18328399 13.06793927
 4 15 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224  4.03874013 13.05272426
 5 15 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643  5.00517816 13.05009847
 6 15 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500  6.00030311 13.04982176
 7 15 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737  7.00000237 13.04981060
 8 15 5.31278217 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940750  8.00000000 13.04981055
 9 15 5.31278205 1.61684029 0.90462257 1.20939250 -0.43875236 5.65940737  8.99999763 13.04981060
10 15 5.31275165 1.61684031 0.90462257 1.20939250 -0.43875236 5.65937500  9.99969689 13.04982176
11 15 5.31200004 1.61684464 0.90462215 1.20939385 -0.43875202 5.65857643 10.99482184 13.05009847
12 15 5.30496967 1.61708443 0.90459923 1.20946820 -0.43873293 5.65120224 11.96125987 13.05272426
13 15 5.26621604 1.62239141 0.90409352 1.21111253 -0.43831133 5.61244003 12.81671601 13.06793927
14 15 5.11255634 1.68811208 0.89809443 1.23129365 -0.43320207 5.47850941 13.36640495 13.13602834
15 15 4.62556434 2.23368058 0.86192290 1.38753754 -0.39734309 5.15473333 13.39136233 13.39136233
