 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 6  3 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  6.00067817  3.41392085
 7  3 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  7.00000530  3.41392297
 8  3 5.95343387 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780589  8.00000000  3.41392298
 9  3 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  8.99999470  3.41392297
10  3 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  9.99932183  3.41392085
11  3 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311 10.98841433  3.41386854
12  3 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476 11.91330863  3.41337667
13  3 5.90686774 1.01110223 0.99995120 1.00551126 -0.92853577 5.93534291 12.58938523  3.41061477
14  3 5.75320804 1.07682291 0.99968292 1.03753625 -0.90160562 5.94172540 12.56982881  3.39913453
15  3 5.26621604 1.62239141 0.99829500 1.27264497 -0.74333376 6.50149786 11.20437194  3.36007038
 0  4 3.99218750 5.00024414 0.99644440 2.23214365 -0.43307425 7.98851437  6.91923975  4.05405656
 1  4 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787  4.82404795  4.07607763
 2  4 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772  3.44003373  4.08428181
 3  4 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476  3.41337667  4.08669137
 4  4 5.98437500 1.00048828 0.99999783 1.00024303 -0.93312073 5.98564754  4.08727081  4.08727081
 5  4 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378  5.01166302  4.08737399
 6  4 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  6.00068269  4.08738496
 7  4 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  7.00000533  4.08738540
 8  4 5.99218750 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282465  8.00000000  4.08738540
 9  4 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  8.99999467  4.08738540
10  4 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  9.99931731  4.08738496
11  4 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378 10.98833698  4.08737399
12  4 5.98437500 1.00048828 0.99999783 1.00024303 -0.93312073 5.98564754 11.91272919  4.08727081
13  4 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476 12.58662333  4.08669137
14  4 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772 12.55996627  4.08428181
15  4 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787 11.17595205  4.07607763
 0  5 3.99921787 5.00000435 0.99644444 2.23209018 -0.43308433 8.00242107  6.93144626  5.00722841
 1  5 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271  4.82913785  5.01016865
 2  5 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017  3.44179204  5.01126400
 3  5 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311  3.41386854  5.01158567
 4  5 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378  4.08737399  5.01166302
 5  5 5.99843574 1.00000870 0.99999996 1.00000433 -0.93332954 5.99845847  5.01167679  5.01167679
 6  5 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  6.00068350  5.01167826
 7  5 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  7.00000534  5.01167832
 8  5 5.99921787 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922923  8.00000000  5.01167832
 9  5 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  8.99999466  5.01167832
10  5 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  9.99931650  5.01167826
11  5 5.99843574 1.00000870 0.99999996 1.00000433 -0.93332954 5.99845847 10.98832321  5.01167679
12  5 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378 11.91262601  5.01166302
13  5 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311 12.58613146  5.01158567
14  5 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017 12.55820796  5.01126400
15  5 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271 11.17086215  5.01016865
 0  6 3.99996948 5.00000001 0.99644444 2.23208921 -0.43308451 8.00392214  6.93274935  6.00042314
 1  6 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161  4.82968005  6.00059523
 2  6 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413  3.44197910  6.00065934
 3  6 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  3.41392085  6.00067817
 4  6 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  4.08738496  6.00068269
 5  6 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  5.01167826  6.00068350
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.93333332 5.99993904  6.00068359  6.00068359
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  7.00000534  6.00068359
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996952  8.00000000  6.00068359
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  8.99999466  6.00068359
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.93333332 5.99993904  9.99931641  6.00068359
11  6 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876 10.98832174  6.00068350
12  6 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416 11.91261504  6.00068269
13  6 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533 12.58607915  6.00067817
14  6 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413 12.55802090  6.00065934
15  6 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161 11.17031995  6.00059523
 0  7 3.99999988 5.00000000 0.99644444 2.23208921 -0.43308451 8.00398295  6.93280203  7.00000331
 1  7 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906  4.82970196  7.00000465
 2  7 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542  3.44198666  7.00000515
 3  7 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  3.41392297  7.00000530
 4  7 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  4.08738540  7.00000533
 5  7 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  5.01167832  7.00000534
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  6.00068359  7.00000534
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999976  7.00000534  7.00000534
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999988  8.00000000  7.00000534
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999976  8.99999466  7.00000534
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  9.99931641  7.00000534
11  7 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912 10.98832168  7.00000534
12  7 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453 11.91261460  7.00000533
13  7 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577 12.58607703  7.00000530
14  7 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542 12.55801334  7.00000515
15  7 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906 11.17029804  7.00000465
 0  8 4.00000000 5.00000000 0.99644444 2.23208921 -0.43308451 8.00398319  6.93280224  8.00000000
 1  8 5.31278217 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921920  4.82970205  8.00000000
 2  8 5.79977417 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634554  3.44198669  8.00000000
 3  8 5.95343387 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780589  3.41392298  8.00000000
 4  8 5.99218750 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282465  4.08738540  8.00000000
 5  8 5.99921787 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922923  5.01167832  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996952  6.00068359  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999988  7.00000534  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.93333333 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999988  8.99999466  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996952  9.99931641  8.00000000
11  8 5.99921787 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922923 10.98832168  8.00000000
12  8 5.99218750 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282465 11.91261460  8.00000000
13  8 5.95343387 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780589 12.58607702  8.00000000
14  8 5.79977417 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634554 12.55801331  8.00000000
15  8 5.31278217 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921920 11.17029795  8.00000000
 0  9 3.99999988 5.00000000 0.99644444 2.23208921 -0.43308451 8.00398295  6.93280203  8.99999669
 1  9 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906  4.82970196  8.99999535
 2  9 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542  3.44198666  8.99999485
 3  9 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  3.41392297  8.99999470
 4  9 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  4.08738540  8.99999467
 5  9 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  5.01167832  8.99999466
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  6.00068359  8.99999466
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999976  7.00000534  8.99999466
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999988  8.00000000  8.99999466
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.93333333 5.99999976  8.99999466  8.99999466
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  9.99931641  8.99999466
11  9 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912 10.98832168  8.99999466
12  9 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453 11.91261460  8.99999467
13  9 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577 12.58607703  8.99999470
14  9 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542 12.55801334  8.99999485
15  9 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906 11.17029804  8.99999535
 0 10 3.99996948 5.00000001 0.99644444 2.23208921 -0.43308451 8.00392214  6.93274935  9.99957686
 1 10 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161  4.82968005  9.99940477
 2 10 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413  3.44197910  9.99934066
 3 10 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  3.41392085  9.99932183
 4 10 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  4.08738496  9.99931731
 5 10 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  5.01167826  9.99931650
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.93333332 5.99993904  6.00068359  9.99931641
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  7.00000534  9.99931641
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996952  8.00000000  9.99931641
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.93333333 5.99996940  8.99999466  9.99931641
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.93333332 5.99993904  9.99931641  9.99931641
11 10 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876 10.98832174  9.99931650
12 10 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416 11.91261504  9.99931731
13 10 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533 12.58607915  9.99932183
14 10 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413 12.55802090  9.99934066
15 10 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161 11.17031995  9.99940477
 0 11 3.99921787 5.00000435 0.99644444 2.23209018 -0.43308433 8.00242107  6.93144626 10.99277159
 1 11 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271  4.82913785 10.98983135
 2 11 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017  3.44179204 10.98873600
 3 11 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311  3.41386854 10.98841433
 4 11 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378  4.08737399 10.98833698
 5 11 5.99843574 1.00000870 0.99999996 1.00000433 -0.93332954 5.99845847  5.01167679 10.98832321
 6 11 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  6.00068350 10.98832174
 7 11 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  7.00000534 10.98832168
 8 11 5.99921787 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922923  8.00000000 10.98832168
 9 11 5.99921775 1.00000435 0.99999998 1.00000217 -0.93333144 5.99922912  8.99999466 10.98832168
10 11 5.99918735 1.00000436 0.99999998 1.00000217 -0.93333143 5.99919876  9.99931650 10.98832174
11 11 5.99843574 1.00000870 0.99999996 1.00000433 -0.93332954 5.99845847 10.98832321 10.98832321
12 11 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378 11.91262601 10.98833698
13 11 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311 12.58613146 10.98841433
14 11 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017 12.55820796 10.98873600
15 11 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271 11.17086215 10.98983135
 0 12 3.99218750 5.00024414 0.99644440 2.23214365 -0.43307425 7.98851437  6.91923975 11.94594344
 1 12 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787  4.82404795 11.92392237
 2 12 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772  3.44003373 11.91571819
 3 12 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476  3.41337667 11.91330863
 4 12 5.98437500 1.00048828 0.99999783 1.00024303 -0.93312073 5.98564754  4.08727081 11.91272919
 5 12 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378  5.01166302 11.91262601
 6 12 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  6.00068269 11.91261504
 7 12 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  7.00000533 11.91261460
 8 12 5.99218750 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282465  8.00000000 11.91261460
 9 12 5.99218738 1.00024414 0.99999892 1.00012152 -0.93322702 5.99282453  8.99999467 11.91261460
10 12 5.99215698 1.00024416 0.99999892 1.00012153 -0.93322701 5.99279416  9.99931731 11.91261504
11 12 5.99140537 1.00024849 0.99999890 1.00012369 -0.93322512 5.99205378 10.98833698 11.91262601
12 12 5.98437500 1.00048828 0.99999783 1.00024303 -0.93312073 5.98564754 11.91272919 11.91272919
13 12 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476 12.58662333 11.91330863
14 12 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772 12.55996627 11.91571819
15 12 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787 11.17595205 11.92392237
 0 13 3.95343387 5.00555112 0.99644346 2.23332682 -0.43285147 7.91449518  6.85160172 12.74475795
 1 13 5.26621604 1.62239141 0.99829500 1.27264497 -0.74333376 6.50149786  4.79562806 12.63992962
 2 13 5.75320804 1.07682291 0.99968292 1.03753625 -0.90160562 5.94172540  3.43017119 12.60086547
 3 13 5.90686774 1.01110223 0.99995120 1.00551126 -0.92853577 5.93534291  3.41061477 12.58938523
 4 13 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476  4.08669137 12.58662333
 5 13 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311  5.01158567 12.58613146
 6 13 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  6.00067817 12.58607915
 7 13 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  7.00000530 12.58607703
 8 13 5.95343387 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780589  8.00000000 12.58607702
 9 13 5.95343375 1.00555112 0.99997546 1.00275941 -0.93092508 5.96780577  8.99999470 12.58607703
10 13 5.95340335 1.00555113 0.99997546 1.00275942 -0.93092507 5.96777533  9.99932183 12.58607915
11 13 5.95265174 1.00555547 0.99997545 1.00276157 -0.93092320 5.96703311 10.98841433 12.58613146
12 13 5.94562137 1.00579526 0.99997439 1.00288060 -0.93081960 5.96060476 11.91330863 12.58662333
13 13 5.90686774 1.01110223 0.99995120 1.00551126 -0.92853577 5.93534291 12.58938523 12.58938523
14 13 5.75320804 1.07682291 0.99968292 1.03753625 -0.90160562 5.94172540 12.56982881 12.60086547
15 13 5.26621604 1.62239141 0.99829500 1.27264497 -0.74333376 6.50149786 11.20437194 12.63992962
 0 14 3.79977417 5.07127179 0.99643195 2.24792732 -0.43012103 7.64868812  6.57972326 13.12171297
 1 14 5.11255634 1.68811208 0.99818835 1.29809622 -0.72947144 6.42169528  4.67912341 12.74940460
 2 14 5.59954834 1.14254358 0.99944551 1.06860192 -0.87693394 5.93423561  3.38928231 12.61071769
 3 14 5.75320804 1.07682291 0.99968292 1.03753625 -0.90160562 5.94172540  3.39913453 12.56982881
 4 14 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772  4.08428181 12.55996627
 5 14 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017  5.01126400 12.55820796
 6 14 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413  6.00065934 12.55802090
 7 14 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542  7.00000515 12.55801334
 8 14 5.79977417 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634554  8.00000000 12.55801331
 9 14 5.79977405 1.07127179 0.99970431 1.03486957 -0.90378829 5.97634542  8.99999485 12.55801334
10 14 5.79974365 1.07127181 0.99970431 1.03486958 -0.90378829 5.97631413  9.99934066 12.55802090
11 14 5.79899204 1.07127614 0.99970429 1.03487166 -0.90378658 5.97555017 10.98873600 12.55820796
12 14 5.79196167 1.07151593 0.99970337 1.03498700 -0.90369196 5.96888772 11.91571819 12.55996627
13 14 5.75320804 1.07682291 0.99968292 1.03753625 -0.90160562 5.94172540 12.60086547 12.56982881
14 14 5.59954834 1.14254358 0.99944551 1.06860192 -0.87693394 5.93423561 12.61071769 12.61071769
15 14 5.11255634 1.68811208 0.99818835 1.29809622 -0.72947144 6.42169528 11.32087659 12.74940460
 0 15 3.31278217 5.61684029 0.99634683 2.36565446 -0.40930268 6.96007461  5.69755439 12.76259373
 1 15 4.62556434 2.23368058 0.99754530 1.49271483 -0.63842976 6.56018688  4.28939253 11.71060747
 2 15 5.11255634 1.68811208 0.99818835 1.29809622 -0.72947144 6.42169528  3.25059540 11.32087659
 3 15 5.26621604 1.62239141 0.99829500 1.27264497 -0.74333376 6.50149786  3.36007038 11.20437194
 4 15 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787  4.07607763 11.17595205
 5 15 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271  5.01016865 11.17086215
 6 15 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161  6.00059523 11.17031995
 7 15 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906  7.00000465 11.17029804
 8 15 5.31278217 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921920  8.00000000 11.17029795
 9 15 5.31278205 1.61684029 0.99830440 1.27047187 -0.74454182 6.54921906  8.99999535 11.17029804
10 15 5.31275165 1.61684031 0.99830440 1.27047188 -0.74454181 6.54918161  9.99940477 11.17031995
11 15 5.31200004 1.61684464 0.99830439 1.27047358 -0.74454087 6.54826271 10.98983135 11.17086215
12 15 5.30496967 1.61708443 0.99830399 1.27056752 -0.74448856 6.54001787 11.92392237 11.17595205
13 15 5.26621604 1.62239141 0.99829500 1.27264497 -0.74333376 6.50149786 12.63992962 11.20437194
14 15 5.11255634 1.68811208 0.99818835 1.29809622 -0.72947144 6.42169528 12.74940460 11.32087659
15 15 4.62556434 2.23368058 0.99754530 1.49271483 -0.63842976 6.56018688 11.71060747 11.71060747
