 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
13  2 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856 12.62039388  3.36019736
14  2 5.59954834 1.14254358 0.99845975 1.06807480 -0.83757303 5.90243696 12.68018554  3.31981446
15  2 5.11255634 1.68811208 0.99496763 1.29600034 -0.70190199 6.28840587 11.53340263  3.17835426
 0  3 3.95343387 5.00555112 0.99012072 2.22622997 -0.42255464 7.40807116  6.26062971  3.23322663
 1  3 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512  4.57957930  3.33957502
 2  3 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856  3.36019736  3.37960612
 3  3 5.90686774 1.01110223 0.99986444 1.00546764 -0.88453620 5.93269090  3.39098262  3.39098262
 4  3 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047  4.08255448  3.39365045
 5  3 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489  5.01103285  3.39412057
 6  3 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  6.00064581  3.39417042
 7  3 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  7.00000505  3.39417243
 8  3 5.95343387 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646853  8.00000000  3.39417244
 9  3 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  8.99999495  3.39417243
10  3 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  9.99935419  3.39417042
11  3 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489 10.98896715  3.39412057
12  3 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047 11.91744552  3.39365045
13  3 5.90686774 1.01110223 0.99986444 1.00546764 -0.88453620 5.93269090 12.60901738  3.39098262
14  3 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856 12.63980264  3.37960612
15  3 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512 11.42042070  3.33957502
 0  4 3.99218750 5.00024414 0.99012334 2.22505245 -0.42276763 7.47770463  6.32266286  4.04939580
 1  4 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447  4.60664594  4.07175252
 2  4 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486  3.36970486  4.08016563
 3  4 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047  3.39365045  4.08255448
 4  4 5.98437500 1.00048828 0.99999397 1.00024110 -0.88869605 5.98552923  4.08311432  4.08311432
 5  4 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350  5.01110759  4.08321294
 6  4 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  6.00065018  4.08322340
 7  4 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  7.00000508  4.08322382
 8  4 5.99218750 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276541  8.00000000  4.08322382
 9  4 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  8.99999492  4.08322382
10  4 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  9.99934982  4.08322340
11  4 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350 10.98889241  4.08321294
12  4 5.98437500 1.00048828 0.99999397 1.00024110 -0.88869605 5.98552923 11.91688568  4.08311432
13  4 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047 12.60634955  4.08255448
14  4 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486 12.63029514  4.08016563
15  4 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447 11.39335406  4.07175252
 0  5 3.99921787 5.00000435 0.99012345 2.22499923 -0.42277726 7.49073797  6.33382730  5.00660519
 1  5 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007  4.61145844  5.00959059
 2  5 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251  3.37138307  5.01071393
 3  5 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489  3.39412057  5.01103285
 4  5 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350  4.08321294  5.01110759
 5  5 5.99843574 1.00000870 0.99999989 1.00000430 -0.88888545 5.99845635  5.01112075  5.01112075
 6  5 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  6.00065095  5.01112215
 7  5 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  7.00000509  5.01112220
 8  5 5.99921787 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922818  8.00000000  5.01112220
 9  5 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  8.99999491  5.01112220
10  5 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  9.99934905  5.01112215
11  5 5.99843574 1.00000870 0.99999989 1.00000430 -0.88888545 5.99845635 10.98887925  5.01112075
12  5 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350 11.91678706  5.01110759
13  5 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489 12.60587943  5.01103285
14  5 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251 12.62861693  5.01071393
15  5 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007 11.38854156  5.00959059
 0  6 3.99996948 5.00000001 0.99012346 2.22499827 -0.42277743 7.49214334  6.33501822  6.00038666
 1  6 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214  4.61197004  6.00056139
 2  6 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532  3.37156110  6.00062714
 3  6 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  3.39417042  6.00064581
 4  6 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  4.08322340  6.00065018
 5  6 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  5.01112215  6.00065095
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.88888888 5.99993904  6.00065104  6.00065104
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  7.00000509  6.00065104
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996952  8.00000000  6.00065104
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  8.99999491  6.00065104
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.88888888 5.99993904  9.99934896  6.00065104
11  6 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770 10.98887785  6.00065095
12  6 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492 11.91677660  6.00065018
13  6 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798 12.60582958  6.00064581
14  6 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532 12.62843890  6.00062714
15  6 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214 11.38802996  6.00056139
 0  7 3.99999988 5.00000000 0.99012346 2.22499827 -0.42277743 7.49220027  6.33506637  7.00000302
 1  7 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887  4.61199071  7.00000439
 2  7 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652  3.37156829  7.00000490
 3  7 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  3.39417243  7.00000505
 4  7 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  4.08322382  7.00000508
 5  7 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  5.01112220  7.00000509
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  6.00065104  7.00000509
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999976  7.00000509  7.00000509
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999988  8.00000000  7.00000509
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999976  8.99999491  7.00000509
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  9.99934896  7.00000509
11  7 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806 10.98887780  7.00000509
12  7 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529 11.91677618  7.00000508
13  7 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841 12.60582757  7.00000505
14  7 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652 12.62843171  7.00000490
15  7 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887 11.38800929  7.00000439
 0  8 4.00000000 5.00000000 0.99012346 2.22499827 -0.42277743 7.49220050  6.33506656  8.00000000
 1  8 5.31278217 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433902  4.61199079  8.00000000
 2  8 5.79977417 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974665  3.37156832  8.00000000
 3  8 5.95343387 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646853  3.39417244  8.00000000
 4  8 5.99218750 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276541  4.08322382  8.00000000
 5  8 5.99921787 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922818  5.01112220  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996952  6.00065104  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999988  7.00000509  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.88888889 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999988  8.99999491  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996952  9.99934896  8.00000000
11  8 5.99921787 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922818 10.98887780  8.00000000
12  8 5.99218750 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276541 11.91677618  8.00000000
13  8 5.95343387 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646853 12.60582756  8.00000000
14  8 5.79977417 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974665 12.62843168  8.00000000
15  8 5.31278217 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433902 11.38800921  8.00000000
 0  9 3.99999988 5.00000000 0.99012346 2.22499827 -0.42277743 7.49220027  6.33506637  8.99999698
 1  9 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887  4.61199071  8.99999561
 2  9 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652  3.37156829  8.99999510
 3  9 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  3.39417243  8.99999495
 4  9 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  4.08322382  8.99999492
 5  9 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  5.01112220  8.99999491
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  6.00065104  8.99999491
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999976  7.00000509  8.99999491
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999988  8.00000000  8.99999491
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.88888889 5.99999976  8.99999491  8.99999491
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  9.99934896  8.99999491
11  9 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806 10.98887780  8.99999491
12  9 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529 11.91677618  8.99999492
13  9 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841 12.60582757  8.99999495
14  9 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652 12.62843171  8.99999510
15  9 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887 11.38800929  8.99999561
 0 10 3.99996948 5.00000001 0.99012346 2.22499827 -0.42277743 7.49214334  6.33501822  9.99961334
 1 10 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214  4.61197004  9.99943861
 2 10 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532  3.37156110  9.99937286
 3 10 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  3.39417042  9.99935419
 4 10 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  4.08322340  9.99934982
 5 10 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  5.01112215  9.99934905
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.88888888 5.99993904  6.00065104  9.99934896
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  7.00000509  9.99934896
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996952  8.00000000  9.99934896
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.88888888 5.99996940  8.99999491  9.99934896
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.88888888 5.99993904  9.99934896  9.99934896
11 10 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770 10.98887785  9.99934905
12 10 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492 11.91677660  9.99934982
13 10 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798 12.60582958  9.99935419
14 10 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532 12.62843890  9.99937286
15 10 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214 11.38802996  9.99943861
 0 11 3.99921787 5.00000435 0.99012345 2.22499923 -0.42277726 7.49073797  6.33382730 10.99339481
 1 11 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007  4.61145844 10.99040941
 2 11 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251  3.37138307 10.98928607
 3 11 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489  3.39412057 10.98896715
 4 11 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350  4.08321294 10.98889241
 5 11 5.99843574 1.00000870 0.99999989 1.00000430 -0.88888545 5.99845635  5.01112075 10.98887925
 6 11 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  6.00065095 10.98887785
 7 11 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  7.00000509 10.98887780
 8 11 5.99921787 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922818  8.00000000 10.98887780
 9 11 5.99921775 1.00000435 0.99999995 1.00000215 -0.88888717 5.99922806  8.99999491 10.98887780
10 11 5.99918735 1.00000436 0.99999995 1.00000216 -0.88888716 5.99919770  9.99934905 10.98887785
11 11 5.99843574 1.00000870 0.99999989 1.00000430 -0.88888545 5.99845635 10.98887925 10.98887925
12 11 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350 11.91678706 10.98889241
13 11 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489 12.60587943 10.98896715
14 11 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251 12.62861693 10.98928607
15 11 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007 11.38854156 10.99040941
 0 12 3.99218750 5.00024414 0.99012334 2.22505245 -0.42276763 7.47770463  6.32266286 11.95060420
 1 12 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447  4.60664594 11.92824748
 2 12 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486  3.36970486 11.91983437
 3 12 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047  3.39365045 11.91744552
 4 12 5.98437500 1.00048828 0.99999397 1.00024110 -0.88869605 5.98552923  4.08311432 11.91688568
 5 12 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350  5.01110759 11.91678706
 6 12 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  6.00065018 11.91677660
 7 12 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  7.00000508 11.91677618
 8 12 5.99218750 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276541  8.00000000 11.91677618
 9 12 5.99218738 1.00024414 0.99999699 1.00012056 -0.88879245 5.99276529  8.99999492 11.91677618
10 12 5.99215698 1.00024416 0.99999699 1.00012056 -0.88879245 5.99273492  9.99934982 11.91677660
11 12 5.99140537 1.00024849 0.99999693 1.00012270 -0.88879074 5.99199350 10.98889241 11.91678706
12 12 5.98437500 1.00048828 0.99999397 1.00024110 -0.88869605 5.98552923 11.91688568 11.91688568
13 12 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047 12.60634955 11.91744552
14 12 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486 12.63029514 11.91983437
15 12 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447 11.39335406 11.92824748
 0 13 3.95343387 5.00555112 0.99012072 2.22622997 -0.42255464 7.40807116  6.26062971 12.76677337
 1 13 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512  4.57957930 12.66042498
 2 13 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856  3.36019736 12.62039388
 3 13 5.90686774 1.01110223 0.99986444 1.00546764 -0.88453620 5.93269090  3.39098262 12.60901738
 4 13 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047  4.08255448 12.60634955
 5 13 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489  5.01103285 12.60587943
 6 13 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  6.00064581 12.60582958
 7 13 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  7.00000505 12.60582757
 8 13 5.95343387 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646853  8.00000000 12.60582756
 9 13 5.95343375 1.00555112 0.99993185 1.00273754 -0.88670424 5.96646841  8.99999495 12.60582757
10 13 5.95340335 1.00555113 0.99993185 1.00273755 -0.88670423 5.96643798  9.99935419 12.60582958
11 13 5.95265174 1.00555547 0.99993179 1.00273969 -0.88670253 5.96569489 10.98896715 12.60587943
12 13 5.94562137 1.00579526 0.99992887 1.00285777 -0.88660854 5.95921047 11.91744552 12.60634955
13 13 5.90686774 1.01110223 0.99986444 1.00546764 -0.88453620 5.93269090 12.60901738 12.60901738
14 13 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856 12.63980264 12.62039388
15 13 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512 11.42042070 12.66042498
 0 14 3.79977417 5.07127179 0.99008876 2.24076085 -0.41994392 7.15514207  6.00951677 13.19782634
 1 14 5.11255634 1.68811208 0.99496763 1.29600034 -0.70190199 6.28840587  4.46659737 12.82164574
 2 14 5.59954834 1.14254358 0.99845975 1.06807480 -0.83757303 5.90243696  3.31981446 12.68018554
 3 14 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856  3.37960612 12.63980264
 4 14 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486  4.08016563 12.63029514
 5 14 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251  5.01071393 12.62861693
 6 14 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532  6.00062714 12.62843890
 7 14 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652  7.00000490 12.62843171
 8 14 5.79977417 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974665  8.00000000 12.62843168
 9 14 5.79977405 1.07127179 0.99917864 1.03459745 -0.86204673 5.95974652  8.99999510 12.62843171
10 14 5.79974365 1.07127181 0.99917864 1.03459746 -0.86204672 5.95971532  9.99937286 12.62843890
11 14 5.79899204 1.07127614 0.99917859 1.03459953 -0.86204517 5.95895251 10.98928607 12.62861693
12 14 5.79196167 1.07151593 0.99917602 1.03471398 -0.86195906 5.95225486 11.91983437 12.63029514
13 14 5.75320804 1.07682291 0.99911923 1.03724369 -0.86006025 5.92398856 12.62039388 12.63980264
14 14 5.59954834 1.14254358 0.99845975 1.06807480 -0.83757303 5.90243696 12.68018554 12.68018554
15 14 5.11255634 1.68811208 0.99496763 1.29600034 -0.70190199 6.28840587 11.53340263 12.82164574
 0 15 3.31278217 5.61684029 0.98985230 2.35793178 -0.40001505 6.48133945  5.18526668 12.96376701
 1 15 4.62556434 2.23368058 0.99318138 1.48944619 -0.61706902 6.35222545  4.07854858 11.92145142
 2 15 5.11255634 1.68811208 0.99496763 1.29600034 -0.70190199 6.28840587  3.17835426 11.53340263
 3 15 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512  3.33957502 11.42042070
 4 15 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447  4.07175252 11.39335406
 5 15 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007  5.00959059 11.38854156
 6 15 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214  6.00056139 11.38802996
 7 15 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887  7.00000439 11.38800929
 8 15 5.31278217 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433902  8.00000000 11.38800921
 9 15 5.31278205 1.61684029 0.99529000 1.26855232 -0.71586613 6.42433887  8.99999561 11.38800929
10 15 5.31275165 1.61684031 0.99529000 1.26855232 -0.71586613 6.42430214  9.99943861 11.38802996
11 15 5.31200004 1.61684464 0.99528998 1.26855401 -0.71586525 6.42340007 10.99040941 11.38854156
12 15 5.30496967 1.61708443 0.99528885 1.26864735 -0.71581682 6.41527447 11.92824748 11.39335406
13 15 5.26621604 1.62239141 0.99526388 1.27071144 -0.71474758 6.37665512 12.66042498 11.42042070
14 15 5.11255634 1.68811208 0.99496763 1.29600034 -0.70190199 6.28840587 12.82164574 11.53340263
15 15 4.62556434 2.23368058 0.99318138 1.48944619 -0.61706902 6.35222545 11.92145142 11.92145142
