 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 1  4 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736  3.61771394  4.05207819
 2  4 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830  3.02284224  4.05986457
 3  4 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360  3.29513241  4.06189375
 4  4 5.98437500 1.00048828 0.99994577 1.00021699 -0.66655819 5.98502424  4.06233386  4.06233386
 5  4 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619  5.00833056  4.06240875
 6  4 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  6.00048763  4.06241661
 7  4 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  7.00000381  4.06241693
 8  4 5.99218750 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251257  8.00000000  4.06241693
 9  4 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  8.99999619  4.06241693
10  4 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  9.99951237  4.06241661
11  4 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619 10.99166944  4.06240875
12  4 5.98437500 1.00048828 0.99994577 1.00021699 -0.66655819 5.98502424 11.93766614  4.06233386
13  4 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360 12.70486759  4.06189375
14  4 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830 12.97715776  4.05986457
15  4 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736 12.38228606  4.05207819
 0  5 3.99921787 5.00000435 0.91111109 2.13437565 -0.36020815 5.76637153  4.15418805  5.00433217
 1  5 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532  3.62123594  5.00696095
 2  5 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280  3.02411003  5.00800086
 3  5 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700  3.29548924  5.00827181
 4  5 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619  4.06240875  5.00833056
 5  5 5.99843574 1.00000870 0.99999903 1.00000387 -0.66666473 5.99844733  5.00834056  5.00834056
 6  5 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  6.00048821  5.00834161
 7  5 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  7.00000381  5.00834165
 8  5 5.99921787 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922367  8.00000000  5.00834165
 9  5 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  8.99999619  5.00834165
10  5 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  9.99951179  5.00834161
11  5 5.99843574 1.00000870 0.99999903 1.00000387 -0.66666473 5.99844733 10.99165944  5.00834056
12  5 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619 11.93759125  5.00833056
13  5 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700 12.70451076  5.00827181
14  5 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280 12.97588997  5.00800086
15  5 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532 12.37876406  5.00696095
 0  6 3.99996948 5.00000001 0.91111111 2.13437475 -0.36020828 5.76745417  4.15496952  6.00025360
 1  6 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981  3.62160778  6.00040747
 2  6 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071  3.02424324  6.00046833
 3  6 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383  3.29552669  6.00048419
 4  6 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  4.06241661  6.00048763
 5  6 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  5.00834161  6.00048821
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.66666666 5.99993900  6.00048828  6.00048828
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  7.00000381  6.00048828
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996950  8.00000000  6.00048828
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  8.99999619  6.00048828
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.66666666 5.99993900  9.99951172  6.00048828
11  6 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317 10.99165839  6.00048821
12  6 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207 11.93758339  6.00048763
13  6 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383 12.70447331  6.00048419
14  6 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071 12.97575676  6.00046833
15  6 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981 12.37839222  6.00040747
 0  7 3.99999988 5.00000000 0.91111111 2.13437475 -0.36020828 5.76749800  4.15500110  7.00000198
 1  7 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370  3.62162279  7.00000318
 2  7 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156  3.02424861  7.00000366
 3  7 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424  3.29552820  7.00000378
 4  7 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  4.06241693  7.00000381
 5  7 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  5.00834165  7.00000381
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  6.00048828  7.00000381
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999976  7.00000381  7.00000381
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999988  8.00000000  7.00000381
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999976  8.99999619  7.00000381
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  9.99951172  7.00000381
11  7 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355 10.99165835  7.00000381
12  7 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245 11.93758307  7.00000381
13  7 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424 12.70447180  7.00000378
14  7 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156 12.97575139  7.00000366
15  7 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370 12.37837721  7.00000318
 0  8 4.00000000 5.00000000 0.91111111 2.13437475 -0.36020828 5.76749817  4.15500122  8.00000000
 1  8 5.31278217 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440383  3.62162285  8.00000000
 2  8 5.79977417 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952169  3.02424863  8.00000000
 3  8 5.95343387 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076436  3.29552820  8.00000000
 4  8 5.99218750 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251257  4.06241693  8.00000000
 5  8 5.99921787 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922367  5.00834165  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996950  6.00048828  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999988  7.00000381  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.66666667 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999988  8.99999619  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996950  9.99951172  8.00000000
11  8 5.99921787 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922367 10.99165835  8.00000000
12  8 5.99218750 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251257 11.93758307  8.00000000
13  8 5.95343387 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076436 12.70447180  8.00000000
14  8 5.79977417 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952169 12.97575137  8.00000000
15  8 5.31278217 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440383 12.37837715  8.00000000
 0  9 3.99999988 5.00000000 0.91111111 2.13437475 -0.36020828 5.76749800  4.15500110  8.99999802
 1  9 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370  3.62162279  8.99999682
 2  9 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156  3.02424861  8.99999634
 3  9 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424  3.29552820  8.99999622
 4  9 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  4.06241693  8.99999619
 5  9 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  5.00834165  8.99999619
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  6.00048828  8.99999619
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999976  7.00000381  8.99999619
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999988  8.00000000  8.99999619
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.66666667 5.99999976  8.99999619  8.99999619
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  9.99951172  8.99999619
11  9 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355 10.99165835  8.99999619
12  9 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245 11.93758307  8.99999619
13  9 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424 12.70447180  8.99999622
14  9 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156 12.97575139  8.99999634
15  9 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370 12.37837721  8.99999682
 0 10 3.99996948 5.00000001 0.91111111 2.13437475 -0.36020828 5.76745417  4.15496952  9.99974640
 1 10 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981  3.62160778  9.99959253
 2 10 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071  3.02424324  9.99953167
 3 10 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383  3.29552669  9.99951581
 4 10 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  4.06241661  9.99951237
 5 10 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  5.00834161  9.99951179
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.66666666 5.99993900  6.00048828  9.99951172
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  7.00000381  9.99951172
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996950  8.00000000  9.99951172
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.66666666 5.99996938  8.99999619  9.99951172
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.66666666 5.99993900  9.99951172  9.99951172
11 10 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317 10.99165839  9.99951179
12 10 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207 11.93758339  9.99951237
13 10 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383 12.70447331  9.99951581
14 10 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071 12.97575676  9.99953167
15 10 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981 12.37839222  9.99959253
 0 11 3.99921787 5.00000435 0.91111109 2.13437565 -0.36020815 5.76637153  4.15418805 10.99566783
 1 11 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532  3.62123594 10.99303905
 2 11 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280  3.02411003 10.99199914
 3 11 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700  3.29548924 10.99172819
 4 11 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619  4.06240875 10.99166944
 5 11 5.99843574 1.00000870 0.99999903 1.00000387 -0.66666473 5.99844733  5.00834056 10.99165944
 6 11 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  6.00048821 10.99165839
 7 11 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  7.00000381 10.99165835
 8 11 5.99921787 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922367  8.00000000 10.99165835
 9 11 5.99921775 1.00000435 0.99999952 1.00000193 -0.66666570 5.99922355  8.99999619 10.99165835
10 11 5.99918735 1.00000436 0.99999952 1.00000194 -0.66666570 5.99919317  9.99951179 10.99165839
11 11 5.99843574 1.00000870 0.99999903 1.00000387 -0.66666473 5.99844733 10.99165944 10.99165944
12 11 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619 11.93759125 10.99166944
13 11 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700 12.70451076 10.99172819
14 11 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280 12.97588997 10.99199914
15 11 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532 12.37876406 10.99303905
 0 12 3.99218750 5.00024414 0.91111003 2.13442558 -0.36020086 5.75629511  4.14684492 11.96760277
 1 12 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736  3.61771394 11.94792181
 2 12 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830  3.02284224 11.94013543
 3 12 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360  3.29513241 11.93810625
 4 12 5.98437500 1.00048828 0.99994577 1.00021699 -0.66655819 5.98502424  4.06233386 11.93766614
 5 12 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619  5.00833056 11.93759125
 6 12 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  6.00048763 11.93758339
 7 12 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  7.00000381 11.93758307
 8 12 5.99218750 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251257  8.00000000 11.93758307
 9 12 5.99218738 1.00024414 0.99997288 1.00010850 -0.66661242 5.99251245  8.99999619 11.93758307
10 12 5.99215698 1.00024416 0.99997288 1.00010851 -0.66661242 5.99248207  9.99951237 11.93758339
11 12 5.99140537 1.00024849 0.99997240 1.00011043 -0.66661145 5.99173619 10.99166944 11.93759125
12 12 5.98437500 1.00048828 0.99994577 1.00021699 -0.66655819 5.98502424 11.93766614 11.93766614
13 12 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360 12.70486759 11.93810625
14 12 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830 12.97715776 11.94013543
15 12 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736 12.38228606 11.94792181
 0 13 3.95343387 5.00555112 0.91108647 2.13553035 -0.36003968 5.70174178  4.10570656 12.84705051
 1 13 5.26621604 1.62239141 0.95737490 1.24628921 -0.56272234 5.87710811  3.59743208 12.75359589
 2 13 5.75320804 1.07682291 0.99207309 1.03357972 -0.65028927 5.84899942  3.01542302 12.71661407
 3 13 5.90686774 1.01110223 0.99877996 1.00492221 -0.66421461 5.92138730  3.29303670 12.70696330
 4 13 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360  4.06189375 12.70486759
 5 13 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700  5.00827181 12.70451076
 6 13 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383  6.00048419 12.70447331
 7 13 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424  7.00000378 12.70447180
 8 13 5.95343387 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076436  8.00000000 12.70447180
 9 13 5.95343375 1.00555112 0.99938661 1.00246413 -0.66543688 5.96076424  8.99999622 12.70447180
10 13 5.95340335 1.00555113 0.99938661 1.00246413 -0.66543687 5.96073383  9.99951581 12.70447331
11 13 5.95265174 1.00555547 0.99938614 1.00246605 -0.66543592 5.95998700 10.99172819 12.70451076
12 13 5.94562137 1.00579526 0.99935979 1.00257236 -0.66538296 5.95326360 11.93810625 12.70486759
13 13 5.90686774 1.01110223 0.99877996 1.00492221 -0.66421461 5.92138730 12.70696330 12.70696330
14 13 5.75320804 1.07682291 0.99207309 1.03357972 -0.65028927 5.84899942 12.98457698 12.71661407
15 13 5.26621604 1.62239141 0.95737490 1.24628921 -0.56272234 5.87710811 12.40256792 12.75359589
 0 14 3.79977417 5.07127179 0.91079880 2.14916455 -0.35806229 5.49580300  3.93567967 13.47465018
 1 14 5.11255634 1.68811208 0.95470864 1.26950982 -0.55457010 5.75800942  3.50792872 13.14751320
 2 14 5.59954834 1.14254358 0.98613779 1.06146380 -0.63728901 5.76902888  2.98151735 13.01848265
 3 14 5.75320804 1.07682291 0.99207309 1.03357972 -0.65028927 5.84899942  3.28338593 12.98457698
 4 14 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830  4.05986457 12.97715776
 5 14 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280  5.00800086 12.97588997
 6 14 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071  6.00046833 12.97575676
 7 14 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156  7.00000366 12.97575139
 8 14 5.79977417 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952169  8.00000000 12.97575137
 9 14 5.79977405 1.07127179 0.99260777 1.03118995 -0.65142816 5.88952156  8.99999634 12.97575139
10 14 5.79974365 1.07127181 0.99260777 1.03118995 -0.65142816 5.88949071  9.99953167 12.97575676
11 14 5.79899204 1.07127614 0.99260735 1.03119182 -0.65142726 5.88873280 10.99199914 12.97588997
12 14 5.79196167 1.07151593 0.99258414 1.03129517 -0.65137793 5.88188830 11.94013543 12.97715776
13 14 5.75320804 1.07682291 0.99207309 1.03357972 -0.65028927 5.84899942 12.71661407 12.98457698
14 14 5.59954834 1.14254358 0.98613779 1.06146380 -0.63728901 5.76902888 13.01848265 13.01848265
15 14 5.11255634 1.68811208 0.95470864 1.26950982 -0.55457010 5.75800942 12.49207128 13.14751320
 0 15 3.31278217 5.61684029 0.90867067 2.25917198 -0.34286869 4.89910127  3.35949682 13.68073936
 1 15 4.62556434 2.23368058 0.93863240 1.44796580 -0.49901158 5.55726873  3.17800256 12.82199744
 2 15 5.11255634 1.68811208 0.95470864 1.26950982 -0.55457010 5.75800942  2.85248680 12.49207128
 3 15 5.26621604 1.62239141 0.95737490 1.24628921 -0.56272234 5.87710811  3.24640411 12.40256792
 4 15 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736  4.05207819 12.38228606
 5 15 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532  5.00696095 12.37876406
 6 15 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981  6.00040747 12.37839222
 7 15 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370  7.00000318 12.37837721
 8 15 5.31278217 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440383  8.00000000 12.37837715
 9 15 5.31278205 1.61684029 0.95761003 1.24430803 -0.56342899 5.92440370  8.99999682 12.37837721
10 15 5.31275165 1.61684031 0.95761003 1.24430804 -0.56342899 5.92436981  9.99959253 12.37839222
11 15 5.31200004 1.61684464 0.95760985 1.24430959 -0.56342844 5.92353532 10.99303905 12.37876406
12 15 5.30496967 1.61708443 0.95759966 1.24439523 -0.56339785 5.91589736 11.94792181 12.38228606
13 15 5.26621604 1.62239141 0.95737490 1.24628921 -0.56272234 5.87710811 12.75359589 12.40256792
14 15 5.11255634 1.68811208 0.95470864 1.26950982 -0.55457010 5.75800942 13.14751320 12.49207128
15 15 4.62556434 2.23368058 0.93863240 1.44796580 -0.49901158 5.55726873 12.82199744 12.82199744
