 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
11  3 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659 10.98847357  3.41175228
12  3 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210 11.91375196  3.41126272
13  3 5.90686774 1.01110223 0.99994398 1.00550763 -0.92382256 5.93505250 12.59148948  3.40851052
14  3 5.75320804 1.07682291 0.99963601 1.03751191 -0.89716083 5.93978009 12.57734528  3.39703682
15  3 5.26621604 1.62239141 0.99804272 1.27248416 -0.74029953 6.48766016 11.22791100  3.35783736
 0  4 3.99218750 5.00024414 0.99591832 2.23155433 -0.43200406 7.92993395  6.85152729  4.05352756
 1  4 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239  4.80036414  4.07560645
 2  4 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370  3.43248042  4.08383973
 3  4 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210  3.41126272  4.08624804
 4  4 5.98437500 1.00048828 0.99999751 1.00024287 -0.92836099 5.98563459  4.08682546  4.08682546
 5  4 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718  5.01160351  4.08692816
 6  4 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  6.00067921  4.08693907
 7  4 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  7.00000531  4.08693951
 8  4 5.99218750 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281816  8.00000000  4.08693952
 9  4 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  8.99999469  4.08693951
10  4 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  9.99932079  4.08693907
11  4 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718 10.98839649  4.08692816
12  4 5.98437500 1.00048828 0.99999751 1.00024287 -0.92836099 5.98563459 11.91317454  4.08682546
13  4 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210 12.58873728  4.08624804
14  4 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370 12.56751958  4.08383973
15  4 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239 11.19963586  4.07560645
 0  5 3.99921787 5.00000435 0.99591837 2.23150088 -0.43201409 7.94374059  6.86361565  5.00715767
 1  5 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407  4.80542394  5.01010568
 2  5 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002  3.43423018  5.01120492
 3  5 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659  3.41175228  5.01152643
 4  5 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718  4.08692816  5.01160351
 5  5 5.99843574 1.00000870 0.99999996 1.00000433 -0.92856768 5.99845823  5.01161722  5.01161722
 6  5 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  6.00068001  5.01161867
 7  5 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  7.00000531  5.01161873
 8  5 5.99921787 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922912  8.00000000  5.01161873
 9  5 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  8.99999469  5.01161873
10  5 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  9.99931999  5.01161867
11  5 5.99843574 1.00000870 0.99999996 1.00000433 -0.92856768 5.99845823 10.98838278  5.01161722
12  5 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718 11.91307184  5.01160351
13  5 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659 12.58824772  5.01152643
14  5 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002 12.56576982  5.01120492
15  5 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407 11.19457606  5.01010568
 0  6 3.99996948 5.00000001 0.99591837 2.23149991 -0.43201427 7.94523068  6.86490601  6.00041900
 1  6 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111  4.80596281  6.00059155
 2  6 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386  3.43441627  6.00065588
 3  6 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891  3.41180433  6.00067470
 4  6 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  4.08693907  6.00067921
 5  6 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  5.01161867  6.00068001
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.92857142 5.99993904  6.00068010  6.00068010
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  7.00000531  6.00068010
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996952  8.00000000  6.00068010
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  8.99999469  6.00068010
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.92857142 5.99993904  9.99931990  6.00068010
11  6 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864 10.98838133  6.00068001
12  6 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768 11.91306093  6.00067921
13  6 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891 12.58819567  6.00067470
14  6 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386 12.56558373  6.00065588
15  6 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111 11.19403719  6.00059155
 0  7 3.99999988 5.00000000 0.99591837 2.23149991 -0.43201427 7.94529105  6.86495818  7.00000327
 1  7 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847  4.80598459  7.00000462
 2  7 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514  3.43442379  7.00000512
 3  7 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934  3.41180643  7.00000527
 4  7 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  4.08693951  7.00000531
 5  7 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  5.01161873  7.00000531
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  6.00068010  7.00000531
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999976  7.00000531  7.00000531
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999988  8.00000000  7.00000531
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999976  8.99999469  7.00000531
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  9.99931990  7.00000531
11  7 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900 10.98838127  7.00000531
12  7 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804 11.91306049  7.00000531
13  7 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934 12.58819357  7.00000527
14  7 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514 12.56557621  7.00000512
15  7 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847 11.19401541  7.00000462
 0  8 4.00000000 5.00000000 0.99591837 2.23149991 -0.43201427 7.94529129  6.86495839  8.00000000
 1  8 5.31278217 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537862  4.80598467  8.00000000
 2  8 5.79977417 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452526  3.43442382  8.00000000
 3  8 5.95343387 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765946  3.41180644  8.00000000
 4  8 5.99218750 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281816  4.08693952  8.00000000
 5  8 5.99921787 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922912  5.01161873  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996952  6.00068010  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999988  7.00000531  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.92857143 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999988  8.99999469  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996952  9.99931990  8.00000000
11  8 5.99921787 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922912 10.98838127  8.00000000
12  8 5.99218750 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281816 11.91306048  8.00000000
13  8 5.95343387 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765946 12.58819356  8.00000000
14  8 5.79977417 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452526 12.56557618  8.00000000
15  8 5.31278217 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537862 11.19401533  8.00000000
 0  9 3.99999988 5.00000000 0.99591837 2.23149991 -0.43201427 7.94529105  6.86495818  8.99999673
 1  9 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847  4.80598459  8.99999538
 2  9 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514  3.43442379  8.99999488
 3  9 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934  3.41180643  8.99999473
 4  9 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  4.08693951  8.99999469
 5  9 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  5.01161873  8.99999469
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  6.00068010  8.99999469
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999976  7.00000531  8.99999469
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999988  8.00000000  8.99999469
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.92857143 5.99999976  8.99999469  8.99999469
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  9.99931990  8.99999469
11  9 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900 10.98838127  8.99999469
12  9 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804 11.91306049  8.99999469
13  9 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934 12.58819357  8.99999473
14  9 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514 12.56557621  8.99999488
15  9 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847 11.19401541  8.99999538
 0 10 3.99996948 5.00000001 0.99591837 2.23149991 -0.43201427 7.94523068  6.86490601  9.99958100
 1 10 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111  4.80596281  9.99940845
 2 10 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386  3.43441627  9.99934412
 3 10 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891  3.41180433  9.99932530
 4 10 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  4.08693907  9.99932079
 5 10 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  5.01161867  9.99931999
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.92857142 5.99993904  6.00068010  9.99931990
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  7.00000531  9.99931990
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996952  8.00000000  9.99931990
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.92857142 5.99996940  8.99999469  9.99931990
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.92857142 5.99993904  9.99931990  9.99931990
11 10 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864 10.98838133  9.99931999
12 10 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768 11.91306093  9.99932079
13 10 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891 12.58819567  9.99932530
14 10 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386 12.56558373  9.99934412
15 10 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111 11.19403719  9.99940845
 0 11 3.99921787 5.00000435 0.99591837 2.23150088 -0.43201409 7.94374059  6.86361565 10.99284233
 1 11 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407  4.80542394 10.98989432
 2 11 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002  3.43423018 10.98879508
 3 11 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659  3.41175228 10.98847357
 4 11 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718  4.08692816 10.98839649
 5 11 5.99843574 1.00000870 0.99999996 1.00000433 -0.92856768 5.99845823  5.01161722 10.98838278
 6 11 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  6.00068001 10.98838133
 7 11 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  7.00000531 10.98838127
 8 11 5.99921787 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922912  8.00000000 10.98838127
 9 11 5.99921775 1.00000435 0.99999998 1.00000216 -0.92856955 5.99922900  8.99999469 10.98838127
10 11 5.99918735 1.00000436 0.99999998 1.00000217 -0.92856955 5.99919864  9.99931999 10.98838133
11 11 5.99843574 1.00000870 0.99999996 1.00000433 -0.92856768 5.99845823 10.98838278 10.98838278
12 11 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718 11.91307184 10.98839649
13 11 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659 12.58824772 10.98847357
14 11 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002 12.56576982 10.98879508
15 11 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407 11.19457606 10.98989432
 0 12 3.99218750 5.00024414 0.99591832 2.23155433 -0.43200406 7.92993395  6.85152729 11.94647244
 1 12 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239  4.80036414 11.92439355
 2 12 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370  3.43248042 11.91616027
 3 12 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210  3.41126272 11.91375196
 4 12 5.98437500 1.00048828 0.99999751 1.00024287 -0.92836099 5.98563459  4.08682546 11.91317454
 5 12 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718  5.01160351 11.91307184
 6 12 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  6.00067921 11.91306093
 7 12 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  7.00000531 11.91306049
 8 12 5.99218750 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281816  8.00000000 11.91306048
 9 12 5.99218738 1.00024414 0.99999875 1.00012144 -0.92846619 5.99281804  8.99999469 11.91306049
10 12 5.99215698 1.00024416 0.99999875 1.00012145 -0.92846619 5.99278768  9.99932079 11.91306093
11 12 5.99140537 1.00024849 0.99999873 1.00012360 -0.92846432 5.99204718 10.98839649 11.91307184
12 12 5.98437500 1.00048828 0.99999751 1.00024287 -0.92836099 5.98563459 11.91317454 11.91317454
13 12 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210 12.58873728 11.91375196
14 12 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370 12.56751958 11.91616027
15 12 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239 11.19963586 11.92439355
 0 13 3.95343387 5.00555112 0.99591724 2.23273703 -0.43178232 7.85641560  6.78452266 12.74725684
 1 13 5.26621604 1.62239141 0.99804272 1.27248416 -0.74029953 6.48766016  4.77208900 12.64216264
 2 13 5.75320804 1.07682291 0.99963601 1.03751191 -0.89716083 5.93978009  3.42265472 12.60296318
 3 13 5.90686774 1.01110223 0.99994398 1.00550763 -0.92382256 5.93505250  3.40851052 12.59148948
 4 13 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210  4.08624804 12.58873728
 5 13 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659  5.01152643 12.58824772
 6 13 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891  6.00067470 12.58819567
 7 13 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934  7.00000527 12.58819357
 8 13 5.95343387 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765946  8.00000000 12.58819356
 9 13 5.95343375 1.00555112 0.99997183 1.00275759 -0.92618765 5.96765934  8.99999473 12.58819357
10 13 5.95340335 1.00555113 0.99997183 1.00275760 -0.92618764 5.96762891  9.99932530 12.58819567
11 13 5.95265174 1.00555547 0.99997181 1.00275975 -0.92618579 5.96688659 10.98847357 12.58824772
12 13 5.94562137 1.00579526 0.99997060 1.00287870 -0.92608324 5.96045210 11.91375196 12.58873728
13 13 5.90686774 1.01110223 0.99994398 1.00550763 -0.92382256 5.93505250 12.59148948 12.59148948
14 13 5.75320804 1.07682291 0.99963601 1.03751191 -0.89716083 5.93978009 12.57734528 12.60296318
15 13 5.26621604 1.62239141 0.99804272 1.27248416 -0.74029953 6.48766016 11.22791100 12.64216264
 0 14 3.79977417 5.07127179 0.99590403 2.24733175 -0.42906460 7.59206004  6.51496833 13.13035670
 1 14 5.11255634 1.68811208 0.99792029 1.29792192 -0.72654734 6.40690559  4.65593621 12.75728631
 2 14 5.59954834 1.14254358 0.99936347 1.06855806 -0.87272774 5.93074287  3.38180487 12.61819513
 3 14 5.75320804 1.07682291 0.99963601 1.03751191 -0.89716083 5.93978009  3.39703682 12.57734528
 4 14 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370  4.08383973 12.56751958
 5 14 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002  5.01120492 12.56576982
 6 14 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386  6.00065588 12.56558373
 7 14 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514  7.00000512 12.56557621
 8 14 5.79977417 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452526  8.00000000 12.56557618
 9 14 5.79977405 1.07127179 0.99966056 1.03484693 -0.89932206 5.97452514  8.99999488 12.56557621
10 14 5.79974365 1.07127181 0.99966056 1.03484693 -0.89932205 5.97449386  9.99934412 12.56558373
11 14 5.79899204 1.07127614 0.99966054 1.03484902 -0.89932036 5.97373002 10.98879508 12.56576982
12 14 5.79196167 1.07151593 0.99965948 1.03496428 -0.89922667 5.96706370 11.91616027 12.56751958
13 14 5.75320804 1.07682291 0.99963601 1.03751191 -0.89716083 5.93978009 12.60296318 12.57734528
14 14 5.59954834 1.14254358 0.99936347 1.06855806 -0.87272774 5.93074287 12.61819513 12.61819513
15 14 5.11255634 1.68811208 0.99792029 1.29792192 -0.72654734 6.40690559 11.34406379 12.75728631
 0 15 3.31278217 5.61684029 0.99580631 2.36501268 -0.40834063 6.90494961  5.63914296 12.78553166
 1 15 4.62556434 2.23368058 0.99718210 1.49244306 -0.63617623 6.53693182  4.26616229 11.73383771
 2 15 5.11255634 1.68811208 0.99792029 1.29792192 -0.72654734 6.40690559  3.24271369 11.34406379
 3 15 5.26621604 1.62239141 0.99804272 1.27248416 -0.74029953 6.48766016  3.35783736 11.22791100
 4 15 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239  4.07560645 11.19963586
 5 15 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407  5.01010568 11.19457606
 6 15 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111  6.00059155 11.19403719
 7 15 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847  7.00000462 11.19401541
 8 15 5.31278217 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537862  8.00000000 11.19401533
 9 15 5.31278205 1.61684029 0.99805352 1.27031222 -0.74149788 6.53537847  8.99999538 11.19401541
10 15 5.31275165 1.61684031 0.99805352 1.27031223 -0.74149788 6.53534111  9.99940845 11.19403719
11 15 5.31200004 1.61684464 0.99805351 1.27031393 -0.74149694 6.53442407 10.98989432 11.19457606
12 15 5.30496967 1.61708443 0.99805305 1.27040783 -0.74144505 6.52619239 11.92439355 11.19963586
13 15 5.26621604 1.62239141 0.99804272 1.27248416 -0.74029953 6.48766016 12.64216264 11.22791100
14 15 5.11255634 1.68811208 0.99792029 1.29792192 -0.72654734 6.40690559 12.75728631 11.34406379
15 15 4.62556434 2.23368058 0.99718210 1.49244306 -0.63617623 6.53693182 11.73383771 11.73383771
