 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 7  1 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  7.00000450  4.70995378
 8  1 5.31278217 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992377  8.00000000  4.70995386
 9  1 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  8.99999550  4.70995378
10  1 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657  9.99942338  4.70993255
11  1 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700 10.99014930  4.70940718
12  1 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820 11.92630132  4.70446954
13  1 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004 12.65120340  4.67678721
14  1 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096 12.78916939  4.56213946
15  1 4.62556434 2.23368058 0.99543547 1.49113543 -0.62686955 6.44427693 11.82723624  4.17276376
 0  2 3.79977417 5.07127179 0.99336520 2.24446540 -0.42465803 7.37008624  6.25953266  2.83554675
 1  2 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096  4.56213946  3.21083061
 2  2 5.59954834 1.14254358 0.99896893 1.06834711 -0.85549298 5.91666958  3.35130258  3.35130258
 3  2 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456  3.38846890  3.39195429
 4  2 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684  4.08203391  3.40162623
 5  2 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875  5.01096360  3.40334095
 6  2 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  6.00064176  3.40352308
 7  2 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  7.00000501  3.40353043
 8  2 5.79977417 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718344  8.00000000  3.40353046
 9  2 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  8.99999499  3.40353043
10  2 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  9.99935824  3.40352308
11  2 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875 10.98903640  3.40334095
12  2 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684 11.91796609  3.40162623
13  2 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456 12.61153110  3.39195429
14  2 5.59954834 1.14254358 0.99896893 1.06834711 -0.85549298 5.91666958 12.64869742  3.35130258
15  2 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096 11.43786054  3.21083061
 0  3 3.95343387 5.00555112 0.99338660 2.22989851 -0.42732346 7.62868689  6.51983376  3.24288273
 1  3 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004  4.67678721  3.34879660
 2  3 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456  3.39195429  3.38846890
 3  3 5.90686774 1.01110223 0.99990925 1.00549017 -0.90453868 5.93388013  3.39990426  3.39990426
 4  3 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575  4.08443466  3.40261582
 5  3 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503  5.01128410  3.40309588
 6  3 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  6.00066052  3.40314685
 7  3 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  7.00000516  3.40314891
 8  3 5.95343387 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706828  8.00000000  3.40314891
 9  3 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  8.99999484  3.40314891
10  3 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  9.99933948  3.40314685
11  3 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503 10.98871590  3.40309588
12  3 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575 11.91556534  3.40261582
13  3 5.90686774 1.01110223 0.99990925 1.00549017 -0.90453868 5.93388013 12.60009574  3.39990426
14  3 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456 12.60804571  3.38846890
15  3 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004 11.32321279  3.34879660
 0  4 3.99218750 5.00024414 0.99338835 2.22871808 -0.42754092 7.70023610  6.58433207  4.05144009
 1  4 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820  4.70446954  4.07369868
 2  4 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684  3.40162623  4.08203391
 3  4 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575  3.40261582  4.08443466
 4  4 5.98437500 1.00048828 0.99999597 1.00024209 -0.90888921 5.98558229  4.08500361  4.08500361
 5  4 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053  5.01136005  4.08510432
 6  4 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  6.00066496  4.08511501
 7  4 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  7.00000520  4.08511544
 8  4 5.99218750 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279198  8.00000000  4.08511544
 9  4 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  8.99999480  4.08511544
10  4 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  9.99933504  4.08511501
11  4 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053 10.98863995  4.08510432
12  4 5.98437500 1.00048828 0.99999597 1.00024209 -0.90888921 5.98558229 11.91499639  4.08500361
13  4 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575 12.59738418  4.08443466
14  4 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684 12.59837377  4.08203391
15  4 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820 11.29553046  4.07369868
 0  5 3.99921787 5.00000435 0.99338843 2.22866473 -0.42755076 7.71365015  6.59595389  5.00687854
 1  5 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700  4.70940718  5.00985070
 2  5 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875  3.40334095  5.01096360
 3  5 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503  3.40309588  5.01128410
 4  5 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053  4.08510432  5.01136005
 5  5 5.99843574 1.00000870 0.99999993 1.00000431 -0.90908731 5.99845730  5.01137350  5.01137350
 6  5 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  6.00066575  5.01137492
 7  5 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  7.00000520  5.01137498
 8  5 5.99921787 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922865  8.00000000  5.01137498
 9  5 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  8.99999480  5.01137498
10  5 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  9.99933425  5.01137492
11  5 5.99843574 1.00000870 0.99999993 1.00000431 -0.90908731 5.99845730 10.98862650  5.01137350
12  5 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053 11.91489568  5.01136005
13  5 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503 12.59690412  5.01128410
14  5 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875 12.59665905  5.01096360
15  5 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700 11.29059282  5.00985070
 0  6 3.99996948 5.00000001 0.99338843 2.22866376 -0.42755093 7.71509721  6.59719402  6.00040266
 1  6 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657  4.70993255  6.00057662
 2  6 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  3.40352308  6.00064176
 3  6 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  3.40314685  6.00066052
 4  6 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  4.08511501  6.00066496
 5  6 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  5.01137492  6.00066575
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.90909090 5.99993904  6.00066583  6.00066583
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  7.00000520  6.00066583
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996952  8.00000000  6.00066583
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  8.99999480  6.00066583
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.90909090 5.99993904  9.99933417  6.00066583
11  6 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817 10.98862508  6.00066575
12  6 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149 11.91488499  6.00066496
13  6 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773 12.59685315  6.00066052
14  6 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207 12.59647692  6.00064176
15  6 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657 11.29006745  6.00057662
 0  7 3.99999988 5.00000000 0.99338843 2.22866376 -0.42755093 7.71515583  6.59724416  7.00000315
 1  7 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  4.70995378  7.00000450
 2  7 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  3.40353043  7.00000501
 3  7 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  3.40314891  7.00000516
 4  7 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  4.08511544  7.00000520
 5  7 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  5.01137498  7.00000520
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  6.00066583  7.00000520
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999976  7.00000520  7.00000520
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999988  8.00000000  7.00000520
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999976  8.99999480  7.00000520
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  9.99933417  7.00000520
11  7 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853 10.98862502  7.00000520
12  7 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186 11.91488456  7.00000520
13  7 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816 12.59685109  7.00000516
14  7 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332 12.59646957  7.00000501
15  7 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362 11.29004622  7.00000450
 0  8 4.00000000 5.00000000 0.99338843 2.22866376 -0.42755093 7.71515606  6.59724435  8.00000000
 1  8 5.31278217 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992377  4.70995386  8.00000000
 2  8 5.79977417 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718344  3.40353046  8.00000000
 3  8 5.95343387 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706828  3.40314891  8.00000000
 4  8 5.99218750 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279198  4.08511544  8.00000000
 5  8 5.99921787 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922865  5.01137498  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996952  6.00066583  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999988  7.00000520  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.90909091 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999988  8.99999480  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996952  9.99933417  8.00000000
11  8 5.99921787 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922865 10.98862502  8.00000000
12  8 5.99218750 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279198 11.91488456  8.00000000
13  8 5.95343387 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706828 12.59685109  8.00000000
14  8 5.79977417 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718344 12.59646954  8.00000000
15  8 5.31278217 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992377 11.29004614  8.00000000
 0  9 3.99999988 5.00000000 0.99338843 2.22866376 -0.42755093 7.71515583  6.59724416  8.99999685
 1  9 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  4.70995378  8.99999550
 2  9 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  3.40353043  8.99999499
 3  9 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  3.40314891  8.99999484
 4  9 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  4.08511544  8.99999480
 5  9 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  5.01137498  8.99999480
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  6.00066583  8.99999480
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999976  7.00000520  8.99999480
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999988  8.00000000  8.99999480
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.90909091 5.99999976  8.99999480  8.99999480
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  9.99933417  8.99999480
11  9 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853 10.98862502  8.99999480
12  9 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186 11.91488456  8.99999480
13  9 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816 12.59685109  8.99999484
14  9 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332 12.59646957  8.99999499
15  9 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362 11.29004622  8.99999550
 0 10 3.99996948 5.00000001 0.99338843 2.22866376 -0.42755093 7.71509721  6.59719402  9.99959734
 1 10 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657  4.70993255  9.99942338
 2 10 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  3.40352308  9.99935824
 3 10 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  3.40314685  9.99933948
 4 10 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  4.08511501  9.99933504
 5 10 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  5.01137492  9.99933425
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.90909090 5.99993904  6.00066583  9.99933417
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  7.00000520  9.99933417
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996952  8.00000000  9.99933417
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.90909090 5.99996940  8.99999480  9.99933417
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.90909090 5.99993904  9.99933417  9.99933417
11 10 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817 10.98862508  9.99933425
12 10 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149 11.91488499  9.99933504
13 10 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773 12.59685315  9.99933948
14 10 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207 12.59647692  9.99935824
15 10 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657 11.29006745  9.99942338
 0 11 3.99921787 5.00000435 0.99338843 2.22866473 -0.42755076 7.71365015  6.59595389 10.99312146
 1 11 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700  4.70940718 10.99014930
 2 11 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875  3.40334095 10.98903640
 3 11 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503  3.40309588 10.98871590
 4 11 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053  4.08510432 10.98863995
 5 11 5.99843574 1.00000870 0.99999993 1.00000431 -0.90908731 5.99845730  5.01137350 10.98862650
 6 11 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  6.00066575 10.98862508
 7 11 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  7.00000520 10.98862502
 8 11 5.99921787 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922865  8.00000000 10.98862502
 9 11 5.99921775 1.00000435 0.99999996 1.00000216 -0.90908911 5.99922853  8.99999480 10.98862502
10 11 5.99918735 1.00000436 0.99999996 1.00000216 -0.90908911 5.99919817  9.99933425 10.98862508
11 11 5.99843574 1.00000870 0.99999993 1.00000431 -0.90908731 5.99845730 10.98862650 10.98862650
12 11 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053 11.91489568 10.98863995
13 11 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503 12.59690412 10.98871590
14 11 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875 12.59665905 10.98903640
15 11 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700 11.29059282 10.99014930
 0 12 3.99218750 5.00024414 0.99338835 2.22871808 -0.42754092 7.70023610  6.58433207 11.94855991
 1 12 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820  4.70446954 11.92630132
 2 12 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684  3.40162623 11.91796609
 3 12 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575  3.40261582 11.91556534
 4 12 5.98437500 1.00048828 0.99999597 1.00024209 -0.90888921 5.98558229  4.08500361 11.91499639
 5 12 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053  5.01136005 11.91489568
 6 12 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  6.00066496 11.91488499
 7 12 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  7.00000520 11.91488456
 8 12 5.99218750 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279198  8.00000000 11.91488456
 9 12 5.99218738 1.00024414 0.99999798 1.00012105 -0.90899004 5.99279186  8.99999480 11.91488456
10 12 5.99215698 1.00024416 0.99999798 1.00012106 -0.90899004 5.99276149  9.99933504 11.91488499
11 12 5.99140537 1.00024849 0.99999795 1.00012321 -0.90898824 5.99202053 10.98863995 11.91489568
12 12 5.98437500 1.00048828 0.99999597 1.00024209 -0.90888921 5.98558229 11.91499639 11.91499639
13 12 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575 12.59738418 11.91556534
14 12 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684 12.59837377 11.91796609
15 12 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820 11.29553046 11.92630132
 0 13 3.95343387 5.00555112 0.99338660 2.22989851 -0.42732346 7.62868689  6.51983376 12.75711727
 1 13 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004  4.67678721 12.65120340
 2 13 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456  3.39195429 12.61153110
 3 13 5.90686774 1.01110223 0.99990925 1.00549017 -0.90453868 5.93388013  3.39990426 12.60009574
 4 13 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575  4.08443466 12.59738418
 5 13 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503  5.01128410 12.59690412
 6 13 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  6.00066052 12.59685315
 7 13 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  7.00000516 12.59685109
 8 13 5.95343387 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706828  8.00000000 12.59685109
 9 13 5.95343375 1.00555112 0.99995438 1.00274884 -0.90680597 5.96706816  8.99999484 12.59685109
10 13 5.95340335 1.00555113 0.99995438 1.00274885 -0.90680596 5.96703773  9.99933948 12.59685315
11 13 5.95265174 1.00555547 0.99995434 1.00275099 -0.90680418 5.96629503 10.98871590 12.59690412
12 13 5.94562137 1.00579526 0.99995238 1.00286956 -0.90670588 5.95983575 11.91556534 12.59738418
13 13 5.90686774 1.01110223 0.99990925 1.00549017 -0.90453868 5.93388013 12.60009574 12.60009574
14 13 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456 12.60804571 12.61153110
15 13 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004 11.32321279 12.65120340
 0 14 3.79977417 5.07127179 0.99336520 2.24446540 -0.42465803 7.37008624  6.25953266 13.16445325
 1 14 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096  4.56213946 12.78916939
 2 14 5.59954834 1.14254358 0.99896893 1.06834711 -0.85549298 5.91666958  3.35130258 12.64869742
 3 14 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456  3.38846890 12.60804571
 4 14 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684  4.08203391 12.59837377
 5 14 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875  5.01096360 12.59665905
 6 14 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  6.00064176 12.59647692
 7 14 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  7.00000501 12.59646957
 8 14 5.79977417 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718344  8.00000000 12.59646954
 9 14 5.79977405 1.07127179 0.99945016 1.03473802 -0.88103592 5.96718332  8.99999499 12.59646957
10 14 5.79974365 1.07127181 0.99945016 1.03473803 -0.88103591 5.96715207  9.99935824 12.59647692
11 14 5.79899204 1.07127614 0.99945013 1.03474010 -0.88103429 5.96638875 10.98903640 12.59665905
12 14 5.79196167 1.07151593 0.99944841 1.03485501 -0.88094436 5.95970684 11.91796609 12.59837377
13 14 5.75320804 1.07682291 0.99941040 1.03739482 -0.87896136 5.93193456 12.61153110 12.60804571
14 14 5.59954834 1.14254358 0.99896893 1.06834711 -0.85549298 5.91666958 12.64869742 12.64869742
15 14 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096 11.43786054 12.78916939
 0 15 3.31278217 5.61684029 0.99320691 2.36192392 -0.40432249 6.68935974  5.40931711 12.87578333
 1 15 4.62556434 2.23368058 0.99543547 1.49113543 -0.62686955 6.44427693  4.17276376 11.82723624
 2 15 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096  3.21083061 11.43786054
 3 15 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004  3.34879660 11.32321279
 4 15 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820  4.07369868 11.29553046
 5 15 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700  5.00985070 11.29059282
 6 15 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657  6.00057662 11.29006745
 7 15 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  7.00000450 11.29004622
 8 15 5.31278217 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992377  8.00000000 11.29004614
 9 15 5.31278205 1.61684029 0.99684703 1.26954419 -0.72897435 6.47992362  8.99999550 11.29004622
10 15 5.31275165 1.61684031 0.99684703 1.26954419 -0.72897434 6.47988657  9.99942338 11.29006745
11 15 5.31200004 1.61684464 0.99684701 1.26954588 -0.72897344 6.47897700 10.99014930 11.29059282
12 15 5.30496967 1.61708443 0.99684626 1.26963954 -0.72892326 6.47079820 11.92630132 11.29553046
13 15 5.26621604 1.62239141 0.99682954 1.27171053 -0.72781539 6.43222004 12.65120340 11.32321279
14 15 5.11255634 1.68811208 0.99663122 1.29708335 -0.71451076 6.34769096 12.78916939 11.43786054
15 15 4.62556434 2.23368058 0.99543547 1.49113543 -0.62686955 6.44427693 11.82723624 11.82723624
