 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 4  2 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783  4.08273567  3.41361643
 5  2 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372  5.01105738  3.41534480
 6  2 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  6.00064725  3.41552847
 7  2 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  7.00000506  3.41553589
 8  2 5.79977417 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001862  8.00000000  3.41553592
 9  2 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  8.99999494  3.41553589
10  2 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  9.99935275  3.41552847
11  2 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372 10.98894262  3.41534480
12  2 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783 11.91726433  3.41361643
13  2 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414 12.60820171  3.40388413
14  2 5.59954834 1.14254358 0.99913361 1.06843516 -0.86220066 5.92210158 12.63685190  3.36314810
15  2 5.11255634 1.68811208 0.99716929 1.29743344 -0.71920586 6.37047558 11.40158341  3.22316181
 0  3 3.95343387 5.00555112 0.99444290 2.23108377 -0.42907372 7.71541658  6.62096498  3.24665017
 1  3 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929  4.71366188  3.35229470
 2  3 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414  3.40388413  3.39179829
 3  3 5.90686774 1.01110223 0.99992375 1.00549745 -0.91203846 5.93433306  3.40325075  3.40325075
 4  3 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388  4.08513982  3.40597830
 5  3 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358  5.01137834  3.40646206
 6  3 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  6.00066603  3.40651345
 7  3 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  7.00000520  3.40651553
 8  3 5.95343387 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729669  8.00000000  3.40651553
 9  3 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  8.99999480  3.40651553
10  3 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  9.99933397  3.40651345
11  3 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358 10.98862166  3.40646206
12  3 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388 11.91486018  3.40597830
13  3 5.90686774 1.01110223 0.99992375 1.00549745 -0.91203846 5.93433306 12.59674925  3.40325075
14  3 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414 12.59611587  3.39179829
15  3 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929 11.28633812  3.35229470
 0  4 3.99218750 5.00024414 0.99444438 2.22990239 -0.42929285 7.78771673  6.68642221  4.05223767
 1  4 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034  4.74157487  4.07443687
 2  4 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783  3.41361643  4.08273567
 3  4 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388  3.40597830  4.08513982
 4  4 5.98437500 1.00048828 0.99999661 1.00024242 -0.91646159 5.98560250  4.08571211  4.08571211
 5  4 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083  5.01145473  4.08581359
 6  4 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  6.00067050  4.08582436
 7  4 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  7.00000524  4.08582480
 8  4 5.99218750 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280209  8.00000000  4.08582480
 9  4 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  8.99999476  4.08582480
10  4 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  9.99932950  4.08582436
11  4 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083 10.98854527  4.08581359
12  4 5.98437500 1.00048828 0.99999661 1.00024242 -0.91646159 5.98560250 11.91428789  4.08571211
13  4 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388 12.59402170  4.08513982
14  4 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783 12.58638357  4.08273567
15  4 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034 11.25842513  4.07443687
 0  5 3.99921787 5.00000435 0.99444444 2.22984900 -0.42930276 7.80128034  6.69822235  5.00698519
 1  5 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953  4.74655983  5.00994936
 2  5 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372  3.41534480  5.01105738
 3  5 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358  3.40646206  5.01137834
 4  5 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083  4.08581359  5.01145473
 5  5 5.99843574 1.00000870 0.99999994 1.00000432 -0.91666301 5.99845766  5.01146828  5.01146828
 6  5 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  6.00067130  5.01146972
 7  5 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  7.00000524  5.01146977
 8  5 5.99921787 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922883  8.00000000  5.01146977
 9  5 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  8.99999476  5.01146977
10  5 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  9.99932870  5.01146972
11  5 5.99843574 1.00000870 0.99999994 1.00000432 -0.91666301 5.99845766 10.98853172  5.01146828
12  5 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083 11.91418641  5.01145473
13  5 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358 12.59353794  5.01137834
14  5 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372 12.58465520  5.01105738
15  5 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953 11.25344017  5.00994936
 0  6 3.99996948 5.00000001 0.99444444 2.22984803 -0.42930294 7.80274379  6.69948167  6.00040890
 1  6 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197  4.74709043  6.00058240
 2  6 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  3.41552847  6.00064725
 3  6 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  3.40651345  6.00066603
 4  6 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  4.08582436  6.00067050
 5  6 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  5.01146972  6.00067130
 6  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.91666665 5.99993904  6.00067138  6.00067138
 7  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  7.00000525  6.00067138
 8  6 5.99996948 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996952  8.00000000  6.00067138
 9  6 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  8.99999475  6.00067138
10  6 5.99993896 1.00000003 1.00000000 1.00000001 -0.91666665 5.99993904  9.99932862  6.00067138
11  6 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835 10.98853028  6.00067130
12  6 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161 11.91417564  6.00067050
13  6 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613 12.59348655  6.00066603
14  6 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724 12.58447153  6.00064725
15  6 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197 11.25290957  6.00058240
 0  7 3.99999988 5.00000000 0.99444444 2.22984803 -0.42930294 7.80280308  6.69953258  7.00000319
 1  7 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914  4.74711187  7.00000455
 2  7 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  3.41553589  7.00000506
 3  7 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  3.40651553  7.00000520
 4  7 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  4.08582480  7.00000524
 5  7 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  5.01146977  7.00000524
 6  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  6.00067138  7.00000525
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999976  7.00000525  7.00000525
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999988  8.00000000  7.00000525
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999976  8.99999475  7.00000525
10  7 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  9.99932862  7.00000525
11  7 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871 10.98853023  7.00000524
12  7 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197 11.91417520  7.00000524
13  7 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657 12.59348447  7.00000520
14  7 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850 12.58446411  7.00000506
15  7 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914 11.25288813  7.00000455
 0  8 4.00000000 5.00000000 0.99444444 2.22984803 -0.42930294 7.80280331  6.69953278  8.00000000
 1  8 5.31278217 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126929  4.74711195  8.00000000
 2  8 5.79977417 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001862  3.41553592  8.00000000
 3  8 5.95343387 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729669  3.40651553  8.00000000
 4  8 5.99218750 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280209  4.08582480  8.00000000
 5  8 5.99921787 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922883  5.01146977  8.00000000
 6  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996952  6.00067138  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999988  7.00000525  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 -0.91666667 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999988  8.99999475  8.00000000
10  8 5.99996948 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996952  9.99932862  8.00000000
11  8 5.99921787 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922883 10.98853023  8.00000000
12  8 5.99218750 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280209 11.91417520  8.00000000
13  8 5.95343387 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729669 12.59348447  8.00000000
14  8 5.79977417 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001862 12.58446408  8.00000000
15  8 5.31278217 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126929 11.25288805  8.00000000
 0  9 3.99999988 5.00000000 0.99444444 2.22984803 -0.42930294 7.80280308  6.69953258  8.99999681
 1  9 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914  4.74711187  8.99999545
 2  9 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  3.41553589  8.99999494
 3  9 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  3.40651553  8.99999480
 4  9 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  4.08582480  8.99999476
 5  9 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  5.01146977  8.99999476
 6  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  6.00067138  8.99999475
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999976  7.00000525  8.99999475
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999988  8.00000000  8.99999475
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 -0.91666667 5.99999976  8.99999475  8.99999475
10  9 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  9.99932862  8.99999475
11  9 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871 10.98853023  8.99999476
12  9 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197 11.91417520  8.99999476
13  9 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657 12.59348447  8.99999480
14  9 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850 12.58446411  8.99999494
15  9 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914 11.25288813  8.99999545
 0 10 3.99996948 5.00000001 0.99444444 2.22984803 -0.42930294 7.80274379  6.69948167  9.99959110
 1 10 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197  4.74709043  9.99941760
 2 10 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  3.41552847  9.99935275
 3 10 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  3.40651345  9.99933397
 4 10 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  4.08582436  9.99932950
 5 10 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  5.01146972  9.99932870
 6 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.91666665 5.99993904  6.00067138  9.99932862
 7 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  7.00000525  9.99932862
 8 10 5.99996948 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996952  8.00000000  9.99932862
 9 10 5.99996936 1.00000001 1.00000000 1.00000001 -0.91666666 5.99996940  8.99999475  9.99932862
10 10 5.99993896 1.00000003 1.00000000 1.00000001 -0.91666665 5.99993904  9.99932862  9.99932862
11 10 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835 10.98853028  9.99932870
12 10 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161 11.91417564  9.99932950
13 10 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613 12.59348655  9.99933397
14 10 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724 12.58447153  9.99935275
15 10 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197 11.25290957  9.99941760
 0 11 3.99921787 5.00000435 0.99444444 2.22984900 -0.42930276 7.80128034  6.69822235 10.99301481
 1 11 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953  4.74655983 10.99005064
 2 11 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372  3.41534480 10.98894262
 3 11 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358  3.40646206 10.98862166
 4 11 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083  4.08581359 10.98854527
 5 11 5.99843574 1.00000870 0.99999994 1.00000432 -0.91666301 5.99845766  5.01146828 10.98853172
 6 11 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  6.00067130 10.98853028
 7 11 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  7.00000524 10.98853023
 8 11 5.99921787 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922883  8.00000000 10.98853023
 9 11 5.99921775 1.00000435 0.99999997 1.00000216 -0.91666484 5.99922871  8.99999476 10.98853023
10 11 5.99918735 1.00000436 0.99999997 1.00000217 -0.91666483 5.99919835  9.99932870 10.98853028
11 11 5.99843574 1.00000870 0.99999994 1.00000432 -0.91666301 5.99845766 10.98853172 10.98853172
12 11 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083 11.91418641 10.98854527
13 11 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358 12.59353794 10.98862166
14 11 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372 12.58465520 10.98894262
15 11 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953 11.25344017 10.99005064
 0 12 3.99218750 5.00024414 0.99444438 2.22990239 -0.42929285 7.78771673  6.68642221 11.94776233
 1 12 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034  4.74157487 11.92556313
 2 12 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783  3.41361643 11.91726433
 3 12 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388  3.40597830 11.91486018
 4 12 5.98437500 1.00048828 0.99999661 1.00024242 -0.91646159 5.98560250  4.08571211 11.91428789
 5 12 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083  5.01145473 11.91418641
 6 12 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  6.00067050 11.91417564
 7 12 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  7.00000524 11.91417520
 8 12 5.99218750 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280209  8.00000000 11.91417520
 9 12 5.99218738 1.00024414 0.99999830 1.00012122 -0.91656411 5.99280197  8.99999476 11.91417520
10 12 5.99215698 1.00024416 0.99999830 1.00012122 -0.91656411 5.99277161  9.99932950 11.91417564
11 12 5.99140537 1.00024849 0.99999827 1.00012337 -0.91656228 5.99203083 10.98854527 11.91418641
12 12 5.98437500 1.00048828 0.99999661 1.00024242 -0.91646159 5.98560250 11.91428789 11.91428789
13 12 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388 12.59402170 11.91486018
14 12 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783 12.58638357 11.91726433
15 12 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034 11.25842513 11.92556313
 0 13 3.95343387 5.00555112 0.99444290 2.23108377 -0.42907372 7.71541658  6.62096498 12.75334983
 1 13 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929  4.71366188 12.64770530
 2 13 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414  3.40388413 12.60820171
 3 13 5.90686774 1.01110223 0.99992375 1.00549745 -0.91203846 5.93433306  3.40325075 12.59674925
 4 13 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388  4.08513982 12.59402170
 5 13 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358  5.01137834 12.59353794
 6 13 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  6.00066603 12.59348655
 7 13 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  7.00000520 12.59348447
 8 13 5.95343387 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729669  8.00000000 12.59348447
 9 13 5.95343375 1.00555112 0.99996166 1.00275249 -0.91434354 5.96729657  8.99999480 12.59348447
10 13 5.95340335 1.00555113 0.99996166 1.00275250 -0.91434353 5.96726613  9.99933397 12.59348655
11 13 5.95265174 1.00555547 0.99996163 1.00275465 -0.91434172 5.96652358 10.98862166 12.59353794
12 13 5.94562137 1.00579526 0.99995999 1.00287338 -0.91424178 5.96007388 11.91486018 12.59402170
13 13 5.90686774 1.01110223 0.99992375 1.00549745 -0.91203846 5.93433306 12.59674925 12.59674925
14 13 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414 12.59611587 12.60820171
15 13 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929 11.28633812 12.64770530
 0 14 3.79977417 5.07127179 0.99442492 2.24566228 -0.42638790 7.45461224  6.35711297 13.15142785
 1 14 5.11255634 1.68811208 0.99716929 1.29743344 -0.71920586 6.37047558  4.59841659 12.77683819
 2 14 5.59954834 1.14254358 0.99913361 1.06843516 -0.86220066 5.92210158  3.36314810 12.63685190
 3 14 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414  3.39179829 12.59611587
 4 14 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783  4.08273567 12.58638357
 5 14 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372  5.01105738 12.58465520
 6 14 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  6.00064725 12.58447153
 7 14 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  7.00000506 12.58446411
 8 14 5.79977417 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001862  8.00000000 12.58446408
 9 14 5.79977405 1.07127179 0.99953799 1.03478348 -0.88815010 5.97001850  8.99999494 12.58446411
10 14 5.79974365 1.07127181 0.99953799 1.03478349 -0.88815009 5.96998724  9.99935275 12.58447153
11 14 5.79899204 1.07127614 0.99953796 1.03478557 -0.88814844 5.96922372 10.98894262 12.58465520
12 14 5.79196167 1.07151593 0.99953651 1.03490062 -0.88805706 5.96254783 11.91726433 12.58638357
13 14 5.75320804 1.07682291 0.99950457 1.03744369 -0.88604203 5.93496414 12.60820171 12.59611587
14 14 5.59954834 1.14254358 0.99913361 1.06843516 -0.86220066 5.92210158 12.63685190 12.63685190
15 14 5.11255634 1.68811208 0.99716929 1.29743344 -0.71920586 6.37047558 11.40158341 12.77683819
 0 15 3.31278217 5.61684029 0.99429192 2.36321368 -0.40590087 6.77136260  5.49700390 12.84134908
 1 15 4.62556434 2.23368058 0.99616452 1.49168139 -0.63050557 6.47984343  4.20877901 11.79122099
 2 15 5.11255634 1.68811208 0.99716929 1.29743344 -0.71920586 6.37047558  3.22316181 11.40158341
 3 15 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929  3.35229470 11.28633812
 4 15 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034  4.07443687 11.25842513
 5 15 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953  5.00994936 11.25344017
 6 15 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197  6.00058240 11.25290957
 7 15 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914  7.00000455 11.25288813
 8 15 5.31278217 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126929  8.00000000 11.25288805
 9 15 5.31278205 1.61684029 0.99735063 1.26986483 -0.73385819 6.50126914  8.99999545 11.25288813
10 15 5.31275165 1.61684031 0.99735063 1.26986483 -0.73385819 6.50123197  9.99941760 11.25290957
11 15 5.31200004 1.61684464 0.99735062 1.26986653 -0.73385727 6.50031953 10.99005064 11.25344017
12 15 5.30496967 1.61708443 0.99734998 1.26996028 -0.73380643 6.49212034 11.92556313 11.25842513
13 15 5.26621604 1.62239141 0.99733593 1.27203351 -0.73268397 6.45355929 12.64770530 11.28633812
14 15 5.11255634 1.68811208 0.99716929 1.29743344 -0.71920586 6.37047558 12.77683819 11.40158341
15 15 4.62556434 2.23368058 0.99616452 1.49168139 -0.63050557 6.47984343 11.79122099 11.79122099
