 X  Y Z          g^2        k          sqrt_kgg    coef       t           zx          zy
 3  1 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604  3.00000000  1.00000000
 4  1 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967  4.00000000  1.00000000
 5  1 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004  5.00000000  1.00000000
 6  1 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165  6.00000000  1.00000000
 7  1 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  7.00000000  1.00000000
 8  1 5.31278217 1.61684029 0.61849028 1.00000000 0.00000000 5.31278217  8.00000000  1.00000000
 9  1 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  9.00000000  1.00000000
10  1 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165 10.00000000  1.00000000
11  1 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004 11.00000000  1.00000000
12  1 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967 12.00000000  1.00000000
13  1 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604 13.00000000  1.00000000
14  1 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634 14.00000000  1.00000000
15  1 4.62556434 2.23368058 0.44769158 1.00000000 0.00000000 4.62556434 15.00000000  1.00000000
 0  2 3.79977417 5.07127179 0.19718919 1.00000000 0.00000000 3.79977417  0.00000000  2.00000000
 1  2 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634  1.00000000  2.00000000
 2  2 5.59954834 1.14254358 0.87524013 1.00000000 0.00000000 5.59954834  2.00000000  2.00000000
 3  2 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804  3.00000000  2.00000000
 4  2 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167  4.00000000  2.00000000
 5  2 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204  5.00000000  2.00000000
 6  2 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365  6.00000000  2.00000000
 7  2 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  7.00000000  2.00000000
 8  2 5.79977417 1.07127179 0.93346993 1.00000000 0.00000000 5.79977417  8.00000000  2.00000000
 9  2 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  9.00000000  2.00000000
10  2 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365 10.00000000  2.00000000
11  2 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204 11.00000000  2.00000000
12  2 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167 12.00000000  2.00000000
13  2 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804 13.00000000  2.00000000
14  2 5.59954834 1.14254358 0.87524013 1.00000000 0.00000000 5.59954834 14.00000000  2.00000000
15  2 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634 15.00000000  2.00000000
 0  3 3.95343387 5.00555112 0.19977820 1.00000000 0.00000000 3.95343387 -0.00000000  3.00000000
 1  3 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604  1.00000000  3.00000000
 2  3 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804  2.00000000  3.00000000
 3  3 5.90686774 1.01110223 0.98901968 1.00000000 0.00000000 5.90686774  3.00000000  3.00000000
 4  3 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137  4.00000000  3.00000000
 5  3 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174  5.00000000  3.00000000
 6  3 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335  6.00000000  3.00000000
 7  3 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  7.00000000  3.00000000
 8  3 5.95343387 1.00555112 0.99447953 1.00000000 0.00000000 5.95343387  8.00000000  3.00000000
 9  3 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  9.00000000  3.00000000
10  3 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335 10.00000000  3.00000000
11  3 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174 11.00000000  3.00000000
12  3 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137 12.00000000  3.00000000
13  3 5.90686774 1.01110223 0.98901968 1.00000000 0.00000000 5.90686774 13.00000000  3.00000000
14  3 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804 14.00000000  3.00000000
15  3 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604 15.00000000  3.00000000
 0  4 3.99218750 5.00024414 0.19999023 1.00000000 0.00000000 3.99218750  0.00000000  4.00000000
 1  4 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967  1.00000000  4.00000000
 2  4 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167  2.00000000  4.00000000
 3  4 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137  3.00000000  4.00000000
 4  4 5.98437500 1.00048828 0.99951196 1.00000000 0.00000000 5.98437500  4.00000000  4.00000000
 5  4 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537  5.00000000  4.00000000
 6  4 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698  6.00000000  4.00000000
 7  4 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  7.00000000  4.00000000
 8  4 5.99218750 1.00024414 0.99975592 1.00000000 0.00000000 5.99218750  8.00000000  4.00000000
 9  4 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  9.00000000  4.00000000
10  4 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698 10.00000000  4.00000000
11  4 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537 11.00000000  4.00000000
12  4 5.98437500 1.00048828 0.99951196 1.00000000 0.00000000 5.98437500 12.00000000  4.00000000
13  4 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137 13.00000000  4.00000000
14  4 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167 14.00000000  4.00000000
15  4 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967 15.00000000  4.00000000
 0  5 3.99921787 5.00000435 0.19999983 1.00000000 0.00000000 3.99921787  0.00000000  5.00000000
 1  5 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004  1.00000000  5.00000000
 2  5 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204  2.00000000  5.00000000
 3  5 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174  3.00000000  5.00000000
 4  5 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537  4.00000000  5.00000000
 5  5 5.99843574 1.00000870 0.99999130 1.00000000 0.00000000 5.99843574  5.00000000  5.00000000
 6  5 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735  6.00000000  5.00000000
 7  5 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  7.00000000  5.00000000
 8  5 5.99921787 1.00000435 0.99999565 1.00000000 0.00000000 5.99921787  8.00000000  5.00000000
 9  5 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  9.00000000  5.00000000
10  5 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735 10.00000000  5.00000000
11  5 5.99843574 1.00000870 0.99999130 1.00000000 0.00000000 5.99843574 11.00000000  5.00000000
12  5 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537 12.00000000  5.00000000
13  5 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174 13.00000000  5.00000000
14  5 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204 14.00000000  5.00000000
15  5 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004 15.00000000  5.00000000
 0  6 3.99996948 5.00000001 0.20000000 1.00000000 0.00000000 3.99996948 -0.00000000  6.00000000
 1  6 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165  1.00000000  6.00000000
 2  6 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365  2.00000000  6.00000000
 3  6 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335  3.00000000  6.00000000
 4  6 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698  4.00000000  6.00000000
 5  6 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735  5.00000000  6.00000000
 6  6 5.99993896 1.00000003 0.99999997 1.00000000 0.00000000 5.99993896  6.00000000  6.00000000
 7  6 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  7.00000000  6.00000000
 8  6 5.99996948 1.00000001 0.99999999 1.00000000 0.00000000 5.99996948  8.00000000  6.00000000
 9  6 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  9.00000000  6.00000000
10  6 5.99993896 1.00000003 0.99999997 1.00000000 0.00000000 5.99993896 10.00000000  6.00000000
11  6 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735 11.00000000  6.00000000
12  6 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698 12.00000000  6.00000000
13  6 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335 13.00000000  6.00000000
14  6 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365 14.00000000  6.00000000
15  6 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165 15.00000000  6.00000000
 0  7 3.99999988 5.00000000 0.20000000 1.00000000 0.00000000 3.99999988  0.00000000  7.00000000
 1  7 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  1.00000000  7.00000000
 2  7 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  2.00000000  7.00000000
 3  7 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  3.00000000  7.00000000
 4  7 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  4.00000000  7.00000000
 5  7 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  5.00000000  7.00000000
 6  7 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  6.00000000  7.00000000
 7  7 5.99999976 1.00000000 1.00000000 1.00000000 0.00000000 5.99999976  7.00000000  7.00000000
 8  7 5.99999988 1.00000000 1.00000000 1.00000000 0.00000000 5.99999988  8.00000000  7.00000000
 9  7 5.99999976 1.00000000 1.00000000 1.00000000 0.00000000 5.99999976  9.00000000  7.00000000
10  7 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936 10.00000000  7.00000000
11  7 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775 11.00000000  7.00000000
12  7 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738 12.00000000  7.00000000
13  7 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375 13.00000000  7.00000000
14  7 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405 14.00000000  7.00000000
15  7 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205 15.00000000  7.00000000
 0  8 4.00000000 5.00000000 0.20000000 1.00000000 0.00000000 4.00000000 -0.00000000  8.00000000
 1  8 5.31278217 1.61684029 0.61849028 1.00000000 0.00000000 5.31278217  1.00000000  8.00000000
 2  8 5.79977417 1.07127179 0.93346993 1.00000000 0.00000000 5.79977417  2.00000000  8.00000000
 3  8 5.95343387 1.00555112 0.99447953 1.00000000 0.00000000 5.95343387  3.00000000  8.00000000
 4  8 5.99218750 1.00024414 0.99975592 1.00000000 0.00000000 5.99218750  4.00000000  8.00000000
 5  8 5.99921787 1.00000435 0.99999565 1.00000000 0.00000000 5.99921787  5.00000000  8.00000000
 6  8 5.99996948 1.00000001 0.99999999 1.00000000 0.00000000 5.99996948  6.00000000  8.00000000
 7  8 5.99999988 1.00000000 1.00000000 1.00000000 0.00000000 5.99999988  7.00000000  8.00000000
 8  8 6.00000000 1.00000000 1.00000000 1.00000000 0.00000000 6.00000000  8.00000000  8.00000000
 9  8 5.99999988 1.00000000 1.00000000 1.00000000 0.00000000 5.99999988  9.00000000  8.00000000
10  8 5.99996948 1.00000001 0.99999999 1.00000000 0.00000000 5.99996948 10.00000000  8.00000000
11  8 5.99921787 1.00000435 0.99999565 1.00000000 0.00000000 5.99921787 11.00000000  8.00000000
12  8 5.99218750 1.00024414 0.99975592 1.00000000 0.00000000 5.99218750 12.00000000  8.00000000
13  8 5.95343387 1.00555112 0.99447953 1.00000000 0.00000000 5.95343387 13.00000000  8.00000000
14  8 5.79977417 1.07127179 0.93346993 1.00000000 0.00000000 5.79977417 14.00000000  8.00000000
15  8 5.31278217 1.61684029 0.61849028 1.00000000 0.00000000 5.31278217 15.00000000  8.00000000
 0  9 3.99999988 5.00000000 0.20000000 1.00000000 0.00000000 3.99999988  0.00000000  9.00000000
 1  9 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  1.00000000  9.00000000
 2  9 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  2.00000000  9.00000000
 3  9 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  3.00000000  9.00000000
 4  9 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  4.00000000  9.00000000
 5  9 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  5.00000000  9.00000000
 6  9 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  6.00000000  9.00000000
 7  9 5.99999976 1.00000000 1.00000000 1.00000000 0.00000000 5.99999976  7.00000000  9.00000000
 8  9 5.99999988 1.00000000 1.00000000 1.00000000 0.00000000 5.99999988  8.00000000  9.00000000
 9  9 5.99999976 1.00000000 1.00000000 1.00000000 0.00000000 5.99999976  9.00000000  9.00000000
10  9 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936 10.00000000  9.00000000
11  9 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775 11.00000000  9.00000000
12  9 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738 12.00000000  9.00000000
13  9 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375 13.00000000  9.00000000
14  9 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405 14.00000000  9.00000000
15  9 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205 15.00000000  9.00000000
 0 10 3.99996948 5.00000001 0.20000000 1.00000000 0.00000000 3.99996948 -0.00000000 10.00000000
 1 10 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165  1.00000000 10.00000000
 2 10 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365  2.00000000 10.00000000
 3 10 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335  3.00000000 10.00000000
 4 10 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698  4.00000000 10.00000000
 5 10 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735  5.00000000 10.00000000
 6 10 5.99993896 1.00000003 0.99999997 1.00000000 0.00000000 5.99993896  6.00000000 10.00000000
 7 10 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  7.00000000 10.00000000
 8 10 5.99996948 1.00000001 0.99999999 1.00000000 0.00000000 5.99996948  8.00000000 10.00000000
 9 10 5.99996936 1.00000001 0.99999999 1.00000000 0.00000000 5.99996936  9.00000000 10.00000000
10 10 5.99993896 1.00000003 0.99999997 1.00000000 0.00000000 5.99993896 10.00000000 10.00000000
11 10 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735 11.00000000 10.00000000
12 10 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698 12.00000000 10.00000000
13 10 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335 13.00000000 10.00000000
14 10 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365 14.00000000 10.00000000
15 10 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165 15.00000000 10.00000000
 0 11 3.99921787 5.00000435 0.19999983 1.00000000 0.00000000 3.99921787  0.00000000 11.00000000
 1 11 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004  1.00000000 11.00000000
 2 11 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204  2.00000000 11.00000000
 3 11 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174  3.00000000 11.00000000
 4 11 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537  4.00000000 11.00000000
 5 11 5.99843574 1.00000870 0.99999130 1.00000000 0.00000000 5.99843574  5.00000000 11.00000000
 6 11 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735  6.00000000 11.00000000
 7 11 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  7.00000000 11.00000000
 8 11 5.99921787 1.00000435 0.99999565 1.00000000 0.00000000 5.99921787  8.00000000 11.00000000
 9 11 5.99921775 1.00000435 0.99999565 1.00000000 0.00000000 5.99921775  9.00000000 11.00000000
10 11 5.99918735 1.00000436 0.99999564 1.00000000 0.00000000 5.99918735 10.00000000 11.00000000
11 11 5.99843574 1.00000870 0.99999130 1.00000000 0.00000000 5.99843574 11.00000000 11.00000000
12 11 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537 12.00000000 11.00000000
13 11 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174 13.00000000 11.00000000
14 11 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204 14.00000000 11.00000000
15 11 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004 15.00000000 11.00000000
 0 12 3.99218750 5.00024414 0.19999023 1.00000000 0.00000000 3.99218750  0.00000000 12.00000000
 1 12 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967  1.00000000 12.00000000
 2 12 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167  2.00000000 12.00000000
 3 12 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137  3.00000000 12.00000000
 4 12 5.98437500 1.00048828 0.99951196 1.00000000 0.00000000 5.98437500  4.00000000 12.00000000
 5 12 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537  5.00000000 12.00000000
 6 12 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698  6.00000000 12.00000000
 7 12 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  7.00000000 12.00000000
 8 12 5.99218750 1.00024414 0.99975592 1.00000000 0.00000000 5.99218750  8.00000000 12.00000000
 9 12 5.99218738 1.00024414 0.99975592 1.00000000 0.00000000 5.99218738  9.00000000 12.00000000
10 12 5.99215698 1.00024416 0.99975590 1.00000000 0.00000000 5.99215698 10.00000000 12.00000000
11 12 5.99140537 1.00024849 0.99975157 1.00000000 0.00000000 5.99140537 11.00000000 12.00000000
12 12 5.98437500 1.00048828 0.99951196 1.00000000 0.00000000 5.98437500 12.00000000 12.00000000
13 12 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137 13.00000000 12.00000000
14 12 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167 14.00000000 12.00000000
15 12 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967 15.00000000 12.00000000
 0 13 3.95343387 5.00555112 0.19977820 1.00000000 0.00000000 3.95343387 -0.00000000 13.00000000
 1 13 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604  1.00000000 13.00000000
 2 13 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804  2.00000000 13.00000000
 3 13 5.90686774 1.01110223 0.98901968 1.00000000 0.00000000 5.90686774  3.00000000 13.00000000
 4 13 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137  4.00000000 13.00000000
 5 13 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174  5.00000000 13.00000000
 6 13 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335  6.00000000 13.00000000
 7 13 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  7.00000000 13.00000000
 8 13 5.95343387 1.00555112 0.99447953 1.00000000 0.00000000 5.95343387  8.00000000 13.00000000
 9 13 5.95343375 1.00555112 0.99447953 1.00000000 0.00000000 5.95343375  9.00000000 13.00000000
10 13 5.95340335 1.00555113 0.99447951 1.00000000 0.00000000 5.95340335 10.00000000 13.00000000
11 13 5.95265174 1.00555547 0.99447523 1.00000000 0.00000000 5.95265174 11.00000000 13.00000000
12 13 5.94562137 1.00579526 0.99423814 1.00000000 0.00000000 5.94562137 12.00000000 13.00000000
13 13 5.90686774 1.01110223 0.98901968 1.00000000 0.00000000 5.90686774 13.00000000 13.00000000
14 13 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804 14.00000000 13.00000000
15 13 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604 15.00000000 13.00000000
 0 14 3.79977417 5.07127179 0.19718919 1.00000000 0.00000000 3.79977417  0.00000000 14.00000000
 1 14 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634  1.00000000 14.00000000
 2 14 5.59954834 1.14254358 0.87524013 1.00000000 0.00000000 5.59954834  2.00000000 14.00000000
 3 14 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804  3.00000000 14.00000000
 4 14 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167  4.00000000 14.00000000
 5 14 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204  5.00000000 14.00000000
 6 14 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365  6.00000000 14.00000000
 7 14 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  7.00000000 14.00000000
 8 14 5.79977417 1.07127179 0.93346993 1.00000000 0.00000000 5.79977417  8.00000000 14.00000000
 9 14 5.79977405 1.07127179 0.93346993 1.00000000 0.00000000 5.79977405  9.00000000 14.00000000
10 14 5.79974365 1.07127181 0.93346991 1.00000000 0.00000000 5.79974365 10.00000000 14.00000000
11 14 5.79899204 1.07127614 0.93346614 1.00000000 0.00000000 5.79899204 11.00000000 14.00000000
12 14 5.79196167 1.07151593 0.93325724 1.00000000 0.00000000 5.79196167 12.00000000 14.00000000
13 14 5.75320804 1.07682291 0.92865781 1.00000000 0.00000000 5.75320804 13.00000000 14.00000000
14 14 5.59954834 1.14254358 0.87524013 1.00000000 0.00000000 5.59954834 14.00000000 14.00000000
15 14 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634 15.00000000 14.00000000
 0 15 3.31278217 5.61684029 0.17803604 1.00000000 0.00000000 3.31278217  0.00000000 15.00000000
 1 15 4.62556434 2.23368058 0.44769158 1.00000000 0.00000000 4.62556434  1.00000000 15.00000000
 2 15 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634  2.00000000 15.00000000
 3 15 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604  3.00000000 15.00000000
 4 15 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967  4.00000000 15.00000000
 5 15 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004  5.00000000 15.00000000
 6 15 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165  6.00000000 15.00000000
 7 15 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  7.00000000 15.00000000
 8 15 5.31278217 1.61684029 0.61849028 1.00000000 0.00000000 5.31278217  8.00000000 15.00000000
 9 15 5.31278205 1.61684029 0.61849028 1.00000000 0.00000000 5.31278205  9.00000000 15.00000000
10 15 5.31275165 1.61684031 0.61849027 1.00000000 0.00000000 5.31275165 10.00000000 15.00000000
11 15 5.31200004 1.61684464 0.61848861 1.00000000 0.00000000 5.31200004 11.00000000 15.00000000
12 15 5.30496967 1.61708443 0.61839690 1.00000000 0.00000000 5.30496967 12.00000000 15.00000000
13 15 5.26621604 1.62239141 0.61637407 1.00000000 0.00000000 5.26621604 13.00000000 15.00000000
14 15 5.11255634 1.68811208 0.59237773 1.00000000 0.00000000 5.11255634 14.00000000 15.00000000
15 15 4.62556434 2.23368058 0.44769158 1.00000000 0.00000000 4.62556434 15.00000000 15.00000000
